seed,state_id,initial_state,pauli_axis,expected_eigenvalue,batch_index,half_cycle,full_cycle,signed_pauli,measurement_probability,reward,rho_trace_real,rho_trace_imag
68419,minus_z,one logical,Z,-1.0,1,3,1.5,0.679425835609436,0.5120806694030762,0.040482521057128906,1.0000000605359674,-1.5543122344752192e-15
68419,minus_z,one logical,Z,-1.0,0,4,2.0,-0.3540772795677185,0.4383940100669861,0.05837302282452583,1.000000063329935,-1.9845236565174673e-15
68419,minus_z,one logical,Z,-1.0,1,4,2.0,-0.11202685534954071,0.2970244884490967,0.05837302282452583,1.0000000316649675,2.220446049250313e-15
68419,minus_z,one logical,Z,-1.0,0,5,2.5,-0.23910078406333923,0.39607423543930054,0.0633530393242836,1.000000024214387,-7.549516567451064e-15
68419,minus_z,one logical,Z,-1.0,1,5,2.5,0.3412667512893677,0.5604345798492432,0.0633530393242836,1.000000037252903,-9.103828801926284e-15
68419,minus_z,one logical,Z,-1.0,0,6,3.0,-0.20606881380081177,0.4161321520805359,0.12907014787197113,1.0000000074505806,6.994405055138486e-15
68419,minus_z,one logical,Z,-1.0,1,6,3.0,0.12391352653503418,0.5655996799468994,0.12907014787197113,0.999999962747097,6.217248937900877e-15
68419,minus_z,one logical,Z,-1.0,0,7,3.5,-0.2638387084007263,0.45183467864990234,0.1283676028251648,1.0000000055879354,1.0658141036401503e-14
68419,minus_z,one logical,Z,-1.0,1,7,3.5,0.2566777169704437,0.3537229299545288,0.1283676028251648,0.9999999813735485,6.661338147750939e-15
68419,minus_z,one logical,Z,-1.0,0,8,4.0,-0.23772281408309937,0.5425308346748352,0.08797205239534378,1.0000000149011612,8.881784197001252e-16
68419,minus_z,one logical,Z,-1.0,1,8,4.0,0.14958307147026062,0.41981005668640137,0.08797205239534378,1.0000000428408384,-1.9095836023552692e-14
68419,minus_z,one logical,Z,-1.0,0,9,4.5,-0.5137438178062439,0.46266722679138184,0.21540722250938416,0.9999999664723873,-1.0283440765590512e-14
68419,minus_z,one logical,Z,-1.0,1,9,4.5,0.020631909370422363,0.46870821714401245,0.21540722250938416,1.000000037252903,1.865174681370263e-14
68419,minus_z,one logical,Z,-1.0,0,10,5.0,-0.1818830668926239,0.5350716710090637,0.21817880868911743,0.9999999701976776,2.6645352591003757e-15
68419,minus_z,one logical,Z,-1.0,1,10,5.0,0.11274400353431702,0.3009100556373596,0.21817880868911743,0.9999999292194843,-1.9539925233402755e-14
68419,minus_z,one logical,Z,-1.0,0,11,5.5,-0.4723353385925293,0.5406185388565063,0.11867240071296692,1.0000000428408384,3.6637359812630166e-15
68419,minus_z,one logical,Z,-1.0,1,11,5.5,-0.3087415397167206,0.5090401768684387,0.11867240071296692,1.0000000856816769,8.659739592076221e-15
68419,minus_z,one logical,Z,-1.0,0,12,6.0,-0.16743096709251404,0.45465660095214844,0.09107115119695663,0.9999999683350325,-2.220446049250313e-16
68419,minus_z,one logical,Z,-1.0,1,12,6.0,-0.2858157753944397,0.4406166672706604,0.09107115119695663,1.000000050291419,2.375877272697835e-14
68419,minus_z,one logical,Z,-1.0,0,13,6.5,-0.38593804836273193,0.5960943102836609,0.09385056048631668,1.0000000149011612,1.7763568394002505e-15
68419,minus_z,one logical,Z,-1.0,1,13,6.5,-0.4117863178253174,0.48193812370300293,0.09385056048631668,1.000000074505806,1.7763568394002505e-15
68419,minus_z,one logical,Z,-1.0,0,14,7.0,0.1234171986579895,0.3368333578109741,0.1471538245677948,0.9999999888241291,-7.105427357601002e-15
68419,minus_z,one logical,Z,-1.0,1,14,7.0,-0.10790053009986877,0.5610294342041016,0.1471538245677948,0.9999999925494194,1.199040866595169e-14
68419,minus_z,one logical,Z,-1.0,0,15,7.5,-0.01386268064379692,0.6254804134368896,0.1076510027050972,0.999999962747097,-3.552713678800501e-15
68419,minus_z,one logical,Z,-1.0,1,15,7.5,-0.431043803691864,0.33016353845596313,0.1076510027050972,1.000000026077032,2.6645352591003757e-15
68419,minus_z,one logical,Z,-1.0,0,16,8.0,0.4303011894226074,0.555219292640686,0.12098344415426254,0.999999925494194,-3.552713678800501e-15
68419,minus_z,one logical,Z,-1.0,1,16,8.0,-0.09233291447162628,0.5493762493133545,0.12098344415426254,1.0000000577419996,6.661338147750939e-16
68419,minus_z,one logical,Z,-1.0,0,17,8.5,0.02385970950126648,0.6824448704719543,0.15386971831321716,0.9999999981373549,-3.552713678800501e-15
68419,minus_z,one logical,Z,-1.0,1,17,8.5,-0.20094972848892212,0.519601047039032,0.15386971831321716,1.0000000409781933,4.440892098500626e-15
68419,minus_z,one logical,Z,-1.0,0,18,9.0,0.28439176082611084,0.4152988791465759,0.1760549545288086,0.9999999366700649,3.9968028886505635e-15
68419,minus_z,one logical,Z,-1.0,1,18,9.0,-0.07488292455673218,0.5430260300636292,0.1760549545288086,0.9999999515712261,-9.769962616701378e-15
68419,minus_z,one logical,Z,-1.0,0,19,9.5,0.19600149989128113,0.35846054553985596,0.05877073109149933,1.000000026077032,-3.9968028886505635e-15
68419,minus_z,one logical,Z,-1.0,1,19,9.5,-0.25205257534980774,0.39788874983787537,0.05877073109149933,1.0000000074505806,0.0
68419,minus_z,one logical,Z,-1.0,0,20,10.0,0.033269986510276794,0.6389147043228149,0.11634127795696259,0.9999999925494194,-2.6645352591003757e-15
68419,minus_z,one logical,Z,-1.0,1,20,10.0,-0.10740680247545242,0.5748871564865112,0.11634127795696259,0.9999999888241291,-1.7763568394002505e-15
68419,minus_z,one logical,Z,-1.0,0,21,10.5,0.1339738667011261,0.6350563168525696,0.09907875955104828,0.9999999962747097,3.885780586188048e-16
68419,minus_z,one logical,Z,-1.0,1,21,10.5,-0.3005690574645996,0.36653590202331543,0.09907875955104828,1.0000000149011612,1.9761969838327786e-14
68419,plus_x,x logical,X,1.0,0,1,0.5,0.7408186793327332,0.7701550722122192,0.6278870701789856,1.0000000373984221,2.4424906541753444e-15
68419,plus_x,x logical,X,1.0,1,1,0.5,0.7408186793327332,0.7701550722122192,0.6278870701789856,1.0000000373984221,2.4424906541753444e-15
68419,plus_x,x logical,X,1.0,0,2,1.0,0.19628596305847168,0.5244492292404175,0.24276621639728546,1.0000000428408384,2.275957200481571e-15
68419,plus_x,x logical,X,1.0,1,2,1.0,0.19628596305847168,0.4755507707595825,0.24276621639728546,1.0000000037252903,1.7763568394002505e-15
68419,plus_x,x logical,X,1.0,0,3,1.5,0.30422481894493103,0.5202088952064514,0.0890333354473114,1.0000000037252903,-3.3584246494910985e-15
68419,plus_x,x logical,X,1.0,1,3,1.5,0.49427977204322815,0.6335146427154541,0.0890333354473114,1.0000000577419996,3.3306690738754696e-16
68419,plus_x,x logical,X,1.0,0,4,2.0,0.1586519181728363,0.5678744912147522,0.24245484173297882,1.000000011175871,-5.329070518200751e-15
68419,plus_x,x logical,X,1.0,1,4,2.0,0.412156879901886,0.5117863416671753,0.24245484173297882,1.0000000223517418,3.552713678800501e-15
68419,plus_x,x logical,X,1.0,0,5,2.5,0.12159699201583862,0.5227590799331665,0.2883850932121277,1.0000000447034836,-5.773159728050814e-15
68419,plus_x,x logical,X,1.0,1,5,2.5,0.12890829145908356,0.4336913824081421,0.2883850932121277,1.0000000596046448,6.189493362285248e-15
68419,plus_x,x logical,X,1.0,0,6,3.0,0.028339041396975517,0.5805224776268005,0.1323603093624115,0.9999999096617103,2.220446049250313e-15
68419,plus_x,x logical,X,1.0,1,6,3.0,0.23145148158073425,0.5538930892944336,0.1323603093624115,1.0000000186264515,7.993605777301127e-15
68419,plus_x,x logical,X,1.0,0,7,3.5,0.3876391351222992,0.49498075246810913,0.29231202602386475,1.0000000167638063,-1.1102230246251565e-14
68419,plus_x,x logical,X,1.0,1,7,3.5,0.3906536400318146,0.6487751007080078,0.29231202602386475,1.0000000391155481,8.881784197001252e-16
68419,plus_x,x logical,X,1.0,0,8,4.0,0.041274294257164,0.5664566159248352,0.33418482542037964,0.9999999888241291,5.773159728050814e-15
68419,plus_x,x logical,X,1.0,1,8,4.0,0.29974308609962463,0.6174064874649048,0.33418482542037964,1.0000000447034836,4.440892098500626e-15
68419,plus_x,x logical,X,1.0,0,9,4.5,0.5276432633399963,0.2991306781768799,0.3596530556678772,0.9999999143183231,2.5757174171303632e-14
68419,plus_x,x logical,X,1.0,1,9,4.5,0.3333944082260132,0.6147110462188721,0.3596530556678772,1.0000000447034836,7.105427357601002e-15
68419,plus_x,x logical,X,1.0,0,10,5.0,0.15158328413963318,0.5530137419700623,0.20559896528720856,1.000000063329935,-6.217248937900877e-15
68419,plus_x,x logical,X,1.0,1,10,5.0,0.22572195529937744,0.6484665274620056,0.20559896528720856,0.9999999906867743,-3.552713678800501e-15
68419,plus_x,x logical,X,1.0,0,11,5.5,0.3347139060497284,0.352799654006958,0.2483426034450531,1.0,2.6645352591003757e-15
68419,plus_x,x logical,X,1.0,1,11,5.5,0.2103041708469391,0.6378922462463379,0.2483426034450531,0.9999999646097422,-1.4654943925052066e-14
68419,plus_x,x logical,X,1.0,0,12,6.0,0.12450811266899109,0.443523645401001,0.24871733784675598,1.0000000223517418,-1.7763568394002505e-15
68419,plus_x,x logical,X,1.0,1,12,6.0,0.2977025806903839,0.6367828845977783,0.24871733784675598,0.9999999850988388,1.021405182655144e-14
68419,plus_x,x logical,X,1.0,0,13,6.5,-0.2270383983850479,0.38163989782333374,0.1875760704278946,1.000000100582838,-8.881784197001252e-15
68419,plus_x,x logical,X,1.0,1,13,6.5,0.12273915112018585,0.6563982963562012,0.1875760704278946,1.000000024214387,6.217248937900877e-15
68419,plus_x,x logical,X,1.0,0,14,7.0,0.2880770266056061,0.49402332305908203,0.2501320242881775,0.9999999552965164,-3.1086244689504383e-15
68419,plus_x,x logical,X,1.0,1,14,7.0,0.2609136700630188,0.6533442139625549,0.2501320242881775,1.0000000447034836,8.881784197001252e-15
68419,plus_x,x logical,X,1.0,0,15,7.5,0.18398351967334747,0.5053718090057373,0.19359952211380005,1.0000000484287739,1.0547118733938987e-14
68419,plus_x,x logical,X,1.0,1,15,7.5,-0.04825282469391823,0.6644222736358643,0.19359952211380005,0.9999999701976776,-7.105427357601002e-15
68419,plus_x,x logical,X,1.0,0,16,8.0,0.14753428101539612,0.46632832288742065,0.22134874761104584,1.0000000298023224,-6.661338147750939e-16
68419,plus_x,x logical,X,1.0,1,16,8.0,0.28870445489883423,0.6531047224998474,0.22134874761104584,1.0000000223517418,1.021405182655144e-14
68419,plus_x,x logical,X,1.0,0,17,8.5,0.3049389719963074,0.49604570865631104,0.2703108787536621,1.0000000558793545,-7.549516567451064e-15
68419,plus_x,x logical,X,1.0,1,17,8.5,-0.16485092043876648,0.6968892216682434,0.2703108787536621,0.9999999590218067,-6.217248937900877e-15
68419,plus_x,x logical,X,1.0,0,18,9.0,0.06216812878847122,0.39801228046417236,0.21513822674751282,1.000000100582838,1.3766765505351941e-14
68419,plus_x,x logical,X,1.0,1,18,9.0,0.20399564504623413,0.6640623211860657,0.21513822674751282,1.0000000074505806,1.7763568394002505e-14
68419,plus_x,x logical,X,1.0,0,19,9.5,0.3047126531600952,0.49326425790786743,0.19406387209892273,0.9999999571591616,1.9984014443252818e-15
68419,plus_x,x logical,X,1.0,1,19,9.5,-0.28265833854675293,0.7027988433837891,0.19406387209892273,1.0000000223517418,1.5987211554602254e-14
68419,plus_x,x logical,X,1.0,0,20,10.0,0.38529258966445923,0.5210542678833008,0.23691454529762268,1.0000000074505806,2.6645352591003757e-15
68419,plus_x,x logical,X,1.0,1,20,10.0,0.13229018449783325,0.3246651887893677,0.23691454529762268,0.9999999217689037,-5.218048215738236e-15
68419,plus_x,x logical,X,1.0,0,21,10.5,0.08155591785907745,0.505669116973877,0.20460110902786255,1.000000011175871,-4.884981308350689e-15
68419,plus_x,x logical,X,1.0,1,21,10.5,-0.15717455744743347,0.5795494914054871,0.20460110902786255,0.9999999813735485,-2.6645352591003757e-15
68419,minus_x,-x logical,X,-1.0,0,1,0.5,0.26162102818489075,0.40557539463043213,0.5070261359214783,1.0000000573927537,2.609024107869118e-15
68419,minus_x,-x logical,X,-1.0,1,1,0.5,0.003087744116783142,0.5944246053695679,0.5070261359214783,0.9999999636784196,-8.881784197001252e-16
68419,minus_x,-x logical,X,-1.0,0,2,1.0,-0.14610126614570618,0.6296592950820923,0.0630030483007431,0.9999999613501132,-3.3306690738754696e-16
68419,minus_x,-x logical,X,-1.0,1,2,1.0,0.1280043125152588,0.6291696429252625,0.0630030483007431,1.0000000484287739,1.3322676295501878e-15
68419,minus_x,-x logical,X,-1.0,0,3,1.5,0.15701788663864136,0.4766762852668762,0.0161678995937109,1.000000063329935,4.440892098500626e-15
68419,minus_x,-x logical,X,-1.0,1,3,1.5,0.2569056451320648,0.5008705854415894,0.0161678995937109,1.0000000139698386,-2.220446049250313e-16
68419,minus_x,-x logical,X,-1.0,0,4,2.0,-0.2967635691165924,0.6272523999214172,0.07665251940488815,1.0000000093132257,-4.440892098500626e-16
68419,minus_x,-x logical,X,-1.0,1,4,2.0,0.4952971935272217,0.2518126964569092,0.07665251940488815,1.0000000540167093,4.718447854656915e-15
68419,minus_x,-x logical,X,-1.0,0,5,2.5,0.27417394518852234,0.7037515640258789,0.24671721458435059,1.0000000335276127,-2.220446049250313e-16
68419,minus_x,-x logical,X,-1.0,1,5,2.5,0.34378787875175476,0.6334441900253296,0.24671721458435059,0.9999999739229679,2.220446049250313e-16
68419,minus_x,-x logical,X,-1.0,0,6,3.0,-0.058696746826171875,0.6290476322174072,0.15537932515144348,0.9999999366700649,-6.7584826624056404e-15
68419,minus_x,-x logical,X,-1.0,1,6,3.0,0.32700327038764954,0.7084689140319824,0.15537932515144348,0.9999999823048711,1.1102230246251565e-15
68419,minus_x,-x logical,X,-1.0,0,7,3.5,0.2474880963563919,0.6698843836784363,0.15850293636322021,0.999999956227839,-8.659739592076221e-15
68419,minus_x,-x logical,X,-1.0,1,7,3.5,0.2454519122838974,0.6695204973220825,0.15850293636322021,1.0,-1.7763568394002505e-15
68419,minus_x,-x logical,X,-1.0,0,8,4.0,0.045434094965457916,0.6861453056335449,0.07891368120908737,1.0,-5.329070518200751e-15
68419,minus_x,-x logical,X,-1.0,1,8,4.0,0.37613630294799805,0.4689784646034241,0.07891368120908737,1.0000000149011612,-3.3306690738754696e-15
68419,minus_x,-x logical,X,-1.0,0,9,4.5,0.2204822301864624,0.7383644580841064,0.13586586713790894,1.000000009778887,2.7755575615628914e-16
68419,minus_x,-x logical,X,-1.0,1,9,4.5,0.39203619956970215,0.24277740716934204,0.13586586713790894,1.0000000074505806,2.220446049250313e-15
68419,minus_x,-x logical,X,-1.0,0,10,5.0,0.3261982500553131,0.7012190222740173,0.06512714177370071,0.9999999282881618,-3.9968028886505635e-15
68419,minus_x,-x logical,X,-1.0,1,10,5.0,0.022620858624577522,0.4024161100387573,0.06512714177370071,1.0000000465661287,6.661338147750939e-15
68419,minus_x,-x logical,X,-1.0,0,11,5.5,0.13960234820842743,0.7082617282867432,0.11533348262310028,1.0000000144355,-8.881784197001252e-16
68419,minus_x,-x logical,X,-1.0,1,11,5.5,0.1686418205499649,0.42432376742362976,0.11533348262310028,1.0,-1.3322676295501878e-14
68419,minus_x,-x logical,X,-1.0,0,12,6.0,0.4653298258781433,0.740695595741272,0.21337264776229858,1.0000000596046448,-7.549516567451064e-15
68419,minus_x,-x logical,X,-1.0,1,12,6.0,0.07168875634670258,0.3457454442977905,0.21337264776229858,0.9999999403953552,-1.0658141036401503e-14
68419,minus_x,-x logical,X,-1.0,0,13,6.5,0.1392834633588791,0.725416898727417,0.09706543385982513,0.9999999711290002,8.604228440844963e-16
68419,minus_x,-x logical,X,-1.0,1,13,6.5,0.08184545487165451,0.38864871859550476,0.09706543385982513,1.0000000335276127,1.0658141036401503e-14
68419,minus_x,-x logical,X,-1.0,0,14,7.0,0.6000156998634338,0.7435606122016907,0.11207157373428345,1.0000000707805157,2.220446049250313e-15
68419,minus_x,-x logical,X,-1.0,1,14,7.0,-0.03394371643662453,0.474794864654541,0.11207157373428345,1.000000037252903,8.881784197001252e-15
68419,minus_x,-x logical,X,-1.0,0,15,7.5,0.14151455461978912,0.717839777469635,0.10588248819112778,0.9999999664723873,-1.3600232051658168e-15
68419,minus_x,-x logical,X,-1.0,1,15,7.5,0.04772716760635376,0.37704867124557495,0.10588248819112778,1.000000100582838,-2.6645352591003757e-15
68419,minus_x,-x logical,X,-1.0,0,16,8.0,0.6447649598121643,0.7667039036750793,0.10735113173723221,0.9999999664723873,1.2212453270876722e-15
68419,minus_x,-x logical,X,-1.0,1,16,8.0,-0.03200441226363182,0.5087534189224243,0.10735113173723221,1.0000000074505806,-4.440892098500626e-16
68419,minus_x,-x logical,X,-1.0,0,17,8.5,0.20446254312992096,0.7275965213775635,0.07870038598775864,0.9999999636784196,-4.440892098500626e-16
68419,minus_x,-x logical,X,-1.0,1,17,8.5,-0.1294020116329193,0.51119464635849,0.07870038598775864,0.9999999366700649,2.3092638912203256e-14
68419,minus_x,-x logical,X,-1.0,0,18,9.0,0.645811915397644,0.7622328400611877,0.14975452423095703,1.0000000046566129,-8.881784197001252e-16
68419,minus_x,-x logical,X,-1.0,1,18,9.0,0.047345876693725586,0.5067500472068787,0.14975452423095703,0.9999999850988388,5.773159728050814e-15
68419,minus_x,-x logical,X,-1.0,0,19,9.5,0.26854604482650757,0.7309459447860718,0.0679413378238678,1.0000000093132257,-2.220446049250313e-16
68419,minus_x,-x logical,X,-1.0,1,19,9.5,0.0363132506608963,0.5497293472290039,0.0679413378238678,0.9999999552965164,3.597122599785507e-14
68419,minus_x,-x logical,X,-1.0,0,20,10.0,0.6124904155731201,0.7683306932449341,0.10616277158260345,1.0000000512227416,2.886579864025407e-15
68419,minus_x,-x logical,X,-1.0,1,20,10.0,0.10583644360303879,0.6746819615364075,0.10616277158260345,1.0000000074505806,-5.329070518200751e-15
68419,minus_x,-x logical,X,-1.0,0,21,10.5,0.3513830602169037,0.7386879324913025,0.0786675363779068,1.0000000055879354,5.10702591327572e-15
68419,minus_x,-x logical,X,-1.0,1,21,10.5,0.06736641377210617,0.44385451078414917,0.0786675363779068,1.0000001154839993,2.1316282072803006e-14
68419,plus_y,y logical,Y,1.0,0,1,0.5,0.1911139339208603,0.6854500770568848,0.5944607257843018,1.0000000298023224,4.9404924595819466e-15
68419,plus_y,y logical,Y,1.0,1,1,0.5,0.1911139339208603,0.6854500770568848,0.5944607257843018,1.0000000298023224,4.9404924595819466e-15
68419,plus_y,y logical,Y,1.0,0,2,1.0,-0.3039325773715973,0.538901686668396,0.18958623707294464,0.9999999590218067,-2.55351295663786e-15
68419,plus_y,y logical,Y,1.0,1,2,1.0,-0.3039325773715973,0.461098313331604,0.18958623707294464,1.0,-1.7763568394002505e-15
68419,plus_y,y logical,Y,1.0,0,3,1.5,-0.012826532125473022,0.45534199476242065,0.057995159178972244,1.0000000186264515,-1.9984014443252818e-15
68419,plus_y,y logical,Y,1.0,1,3,1.5,0.18821826577186584,0.38177788257598877,0.057995159178972244,1.0000000894069672,5.329070518200751e-15
68419,plus_y,y logical,Y,1.0,0,4,2.0,-0.09542146325111389,0.3594731092453003,0.4058358073234558,0.9999999888241291,-4.440892098500626e-16
68419,plus_y,y logical,Y,1.0,1,4,2.0,-0.2333192527294159,0.5202605128288269,0.4058358073234558,0.9999999729916453,1.9984014443252818e-15
68419,plus_y,y logical,Y,1.0,0,5,2.5,0.35732370615005493,0.4810062646865845,0.23282861709594727,0.9999999776482582,2.220446049250313e-16
68419,plus_y,y logical,Y,1.0,1,5,2.5,0.08206084370613098,0.5752444863319397,0.23282861709594727,1.0000000409781933,4.440892098500626e-15
68419,plus_y,y logical,Y,1.0,0,6,3.0,-0.1503707319498062,0.48395395278930664,0.17152634263038635,1.000000026077032,7.105427357601002e-15
68419,plus_y,y logical,Y,1.0,1,6,3.0,-0.2086305022239685,0.5472220778465271,0.17152634263038635,1.000000087544322,-1.9984014443252818e-15
68419,plus_y,y logical,Y,1.0,0,7,3.5,-0.07329095900058746,0.3382030129432678,0.34937721490859985,0.9999999646097422,5.551115123125783e-15
68419,plus_y,y logical,Y,1.0,1,7,3.5,0.2906070947647095,0.4793521761894226,0.34937721490859985,1.0000000093132257,0.0
68419,plus_y,y logical,Y,1.0,0,8,4.0,0.17682164907455444,0.47406822443008423,0.18442997336387634,0.9999999888241291,-8.770761894538737e-15
68419,plus_y,y logical,Y,1.0,1,8,4.0,0.10972248017787933,0.5890541076660156,0.18442997336387634,1.0000000530853868,0.0
68419,plus_y,y logical,Y,1.0,0,9,4.5,0.021884679794311523,0.6384465098381042,0.40116286277770996,1.0000000316649675,8.881784197001252e-16
68419,plus_y,y logical,Y,1.0,1,9,4.5,-0.08178731799125671,0.5222882032394409,0.40116286277770996,0.9999999990686774,2.491062911502695e-15
68419,plus_y,y logical,Y,1.0,0,10,5.0,-0.04470200836658478,0.46954286098480225,0.24936144053936005,1.0000000204890966,-8.881784197001252e-15
68419,plus_y,y logical,Y,1.0,1,10,5.0,0.2432040274143219,0.4873847961425781,0.24936144053936005,1.000000013038516,-1.7763568394002505e-15
68419,plus_y,y logical,Y,1.0,0,11,5.5,-0.22919496893882751,0.5716847777366638,0.313053697347641,0.999999925494194,4.440892098500626e-15
68419,plus_y,y logical,Y,1.0,1,11,5.5,0.2857174277305603,0.513418972492218,0.313053697347641,0.9999999916180968,-1.3461454173580023e-15
68419,plus_y,y logical,Y,1.0,0,12,6.0,-0.11470437049865723,0.5860142111778259,0.2908279001712799,1.0000000167638063,0.0
68419,plus_y,y logical,Y,1.0,1,12,6.0,-0.25060367584228516,0.48819059133529663,0.2908279001712799,1.0000001080334187,-4.440892098500626e-16
68419,plus_y,y logical,Y,1.0,0,13,6.5,-0.18770712614059448,0.666968047618866,0.2975947856903076,1.0000000968575478,5.995204332975845e-15
68419,plus_y,y logical,Y,1.0,1,13,6.5,0.14576959609985352,0.5753167867660522,0.2975947856903076,1.0000000037252903,1.7763568394002505e-15
68419,plus_y,y logical,Y,1.0,0,14,7.0,-0.13802123069763184,0.6179448962211609,0.5201670527458191,0.9999999664723873,7.438494264988549e-15
68419,plus_y,y logical,Y,1.0,1,14,7.0,-0.13157007098197937,0.440738320350647,0.5201670527458191,0.9999999031424522,-7.549516567451064e-15
68419,plus_y,y logical,Y,1.0,0,15,7.5,-0.2459115833044052,0.6133056879043579,0.2613445222377777,1.0000000447034836,-2.6645352591003757e-15
68419,plus_y,y logical,Y,1.0,1,15,7.5,0.16812312602996826,0.4647059142589569,0.2613445222377777,0.9999999590218067,5.995204332975845e-15
68419,plus_y,y logical,Y,1.0,0,16,8.0,-0.08175976574420929,0.6376956701278687,0.3262646794319153,1.000000026077032,-6.217248937900877e-15
68419,plus_y,y logical,Y,1.0,1,16,8.0,0.19357730448246002,0.49479055404663086,0.3262646794319153,0.9999999813735485,-6.661338147750939e-16
68419,plus_y,y logical,Y,1.0,0,17,8.5,-0.2577470541000366,0.36301225423812866,0.22135309875011444,1.0000000037252903,3.4416913763379853e-15
68419,plus_y,y logical,Y,1.0,1,17,8.5,-0.13923974335193634,0.46588170528411865,0.22135309875011444,1.0000000279396772,5.329070518200751e-15
68419,plus_y,y logical,Y,1.0,0,18,9.0,0.21245311200618744,0.5242998600006104,0.09699732065200806,0.9999999776482582,-1.3322676295501878e-15
68419,plus_y,y logical,Y,1.0,1,18,9.0,-0.06990142911672592,0.5854519009590149,0.09699732065200806,1.0000000707805157,7.66053886991358e-15
68419,plus_y,y logical,Y,1.0,0,19,9.5,-0.003138858824968338,0.4162851572036743,0.328671932220459,0.9999999422580004,2.220446049250313e-15
68419,plus_y,y logical,Y,1.0,1,19,9.5,-0.08493485301733017,0.37523549795150757,0.328671932220459,1.0,1.5543122344752192e-15
68419,plus_y,y logical,Y,1.0,0,20,10.0,0.22552946209907532,0.6021329164505005,0.21206754446029663,1.0000000409781933,-7.105427357601002e-15
68419,plus_y,y logical,Y,1.0,1,20,10.0,0.2357376217842102,0.5079751014709473,0.21206754446029663,1.0000000409781933,1.1095291352347658e-14
68419,plus_y,y logical,Y,1.0,0,21,10.5,-0.11680549383163452,0.5886983275413513,0.2272568941116333,1.0000000707805157,1.1102230246251565e-14
68419,plus_y,y logical,Y,1.0,1,21,10.5,0.1627863347530365,0.5420847535133362,0.2272568941116333,1.0000000037252903,-3.552713678800501e-15
68419,minus_y,-y logical,Y,-1.0,0,1,0.5,0.30936211347579956,0.6857613921165466,0.5948164463043213,1.000000037252903,-1.1102230246251565e-15
68419,minus_y,-y logical,Y,-1.0,1,1,0.5,0.30936211347579956,0.6857613921165466,0.5948164463043213,1.000000037252903,-1.1102230246251565e-15
68419,minus_y,-y logical,Y,-1.0,0,2,1.0,-0.19027039408683777,0.5388637781143188,0.16978229582309723,1.0000000447034836,-8.881784197001252e-16
68419,minus_y,-y logical,Y,-1.0,1,2,1.0,-0.19027039408683777,0.5388637781143188,0.16978229582309723,1.0000000447034836,-8.881784197001252e-16
68419,minus_y,-y logical,Y,-1.0,0,3,1.5,0.31090930104255676,0.5032321214675903,0.06723503768444061,1.0000000009313226,-2.220446049250313e-16
68419,minus_y,-y logical,Y,-1.0,1,3,1.5,0.31090930104255676,0.5032321214675903,0.06723503768444061,1.0000000009313226,-2.220446049250313e-16
68419,minus_y,-y logical,Y,-1.0,0,4,2.0,-0.17659787833690643,0.4089958667755127,0.10092992335557938,1.0,8.881784197001252e-16
68419,minus_y,-y logical,Y,-1.0,1,4,2.0,-0.17659787833690643,0.5910041332244873,0.10092992335557938,1.000000026077032,5.773159728050814e-15
68419,minus_y,-y logical,Y,-1.0,0,5,2.5,-0.3072613775730133,0.6355751752853394,0.19126714766025543,1.000000063329935,1.3322676295501878e-14
68419,minus_y,-y logical,Y,-1.0,1,5,2.5,0.5663096904754639,0.6926047801971436,0.19126714766025543,0.9999999878928065,-2.220446049250313e-16
68419,minus_y,-y logical,Y,-1.0,0,6,3.0,-0.08614219725131989,0.49130916595458984,0.16935938596725464,0.9999999739229679,1.9984014443252818e-15
68419,minus_y,-y logical,Y,-1.0,1,6,3.0,-0.2617274522781372,0.618943452835083,0.16935938596725464,1.0000000791624188,-5.551115123125783e-16
68419,minus_y,-y logical,Y,-1.0,0,7,3.5,-0.12526357173919678,0.5414941906929016,0.13980433344841003,0.9999999403953552,-2.220446049250313e-16
68419,minus_y,-y logical,Y,-1.0,1,7,3.5,0.49215516448020935,0.34188365936279297,0.13980433344841003,1.000000011175871,1.3322676295501878e-15
68419,minus_y,-y logical,Y,-1.0,0,8,4.0,-0.009289402514696121,0.6229318976402283,0.10248856246471405,1.0000000670552254,8.326672684688674e-16
68419,minus_y,-y logical,Y,-1.0,1,8,4.0,-0.2718791663646698,0.4560197591781616,0.10248856246471405,1.0,-8.881784197001252e-16
68419,minus_y,-y logical,Y,-1.0,0,9,4.5,-0.37824273109436035,0.7265958786010742,0.12009171396493912,0.9999999403953552,-8.493206138382448e-15
68419,minus_y,-y logical,Y,-1.0,1,9,4.5,0.07974939048290253,0.4338752031326294,0.12009171396493912,0.9999999608844519,-1.2434497875801753e-14
68419,minus_y,-y logical,Y,-1.0,0,10,5.0,-0.17001773416996002,0.5557177066802979,0.13372904062271118,0.9999999748542905,-2.220446049250313e-15
68419,minus_y,-y logical,Y,-1.0,1,10,5.0,-0.3087673783302307,0.37192532420158386,0.13372904062271118,0.9999999888241291,-6.217248937900877e-15
68419,minus_y,-y logical,Y,-1.0,0,11,5.5,-0.08965674787759781,0.48019373416900635,0.09513582289218903,0.9999999906867743,5.551115123125783e-16
68419,minus_y,-y logical,Y,-1.0,1,11,5.5,-0.01667270064353943,0.4107646942138672,0.09513582289218903,0.9999999962747097,9.769962616701378e-15
