split,data_seed,trajectory_index,half_cycle_index,history_length,history_sha256,latest_observed_outcome,teacher_student_squared_error,teacher_latest_squared_error,scope,offline_teacher_target_layer1_phi,student_prediction_layer1_phi,offline_teacher_target_layer1_theta,student_prediction_layer1_theta,offline_teacher_target_layer1_beta_real,student_prediction_layer1_beta_real,offline_teacher_target_layer1_beta_imag,student_prediction_layer1_beta_imag,offline_teacher_target_layer2_phi,student_prediction_layer2_phi,offline_teacher_target_layer2_theta,student_prediction_layer2_theta,offline_teacher_target_layer2_beta_real,student_prediction_layer2_beta_real,offline_teacher_target_layer2_beta_imag,student_prediction_layer2_beta_imag,offline_teacher_target_layer3_phi,student_prediction_layer3_phi,offline_teacher_target_layer3_theta,student_prediction_layer3_theta,offline_teacher_target_layer3_beta_real,student_prediction_layer3_beta_real,offline_teacher_target_layer3_beta_imag,student_prediction_layer3_beta_imag,offline_teacher_target_layer4_phi,student_prediction_layer4_phi,offline_teacher_target_layer4_theta,student_prediction_layer4_theta,offline_teacher_target_virtual_rotation,student_prediction_virtual_rotation
evaluation,20261503,12,10,10,52807a4607ea5debf0b7d4ccb452f4af03e16b06a8e0aa0dfe177db1ff02123d,e,7.216623957681948e-06,0.00040553184014083656,offline_teacher_target_distillation_source_data,0.1815202356117315,0.17798634803602714,0.010025274913206069,0.009425430866620062,-0.04500634965237274,-0.042484064699718785,0.10773381872371524,0.10496347909268024,0.09255988619733951,0.0907573368745487,0.04661705498184927,0.04507269875341216,-0.0004727731838037002,-0.0007090692901568878,0.04468842176217457,0.03982217391315683,-0.04392115148475534,-0.04254429595658124,-0.02870970204034541,-0.028361819896511264,0.014644130159847508,0.014105531585173003,0.09763399427744193,0.09099567546261836,0.07586768330151644,0.07382822798142402,-0.013546987772744252,-0.012733595116685583,0.00968627343304794,0.00879243117887893
evaluation,20261503,12,11,11,023666e44ee3386ff4ea4b138ccd8a7b0b10f84d8fb781f5880c836ea8ad7ba6,g,1.8743644446098085e-07,5.568347928515405e-06,offline_teacher_target_distillation_source_data,0.2029944953250432,0.20291640039548087,0.012391935894334728,0.012226106467855925,-0.0458087148851644,-0.045208498361474544,0.1155258524673767,0.11499394004497589,0.10259070597654502,0.10237948661256571,0.050247872860044424,0.049954475665303574,0.008878197324550472,0.008709470597731278,0.04184292897434009,0.040918812285620346,-0.04804269916021413,-0.04786304545627045,-0.041469570053952694,-0.04123985428650916,0.01962804369377502,0.019434818517058295,0.09506540686340459,0.09420328379338147,0.08397689573426206,0.08382329887148657,-0.01385712875929169,-0.013738992595648206,0.005242435561932503,0.004775084772776941
evaluation,20261503,12,12,12,07a447078a3c4e6c4b713b31623ca8789562ded7e11fcc2b8e4d7df5cc6c577a,g,1.3989765880615593e-07,2.139580913547935e-05,offline_teacher_target_distillation_source_data,0.217677328510004,0.21848503242413125,0.013846299421216172,0.013795542386677042,-0.046844604970849336,-0.04696762354444656,0.12102907104560115,0.12124470766025053,0.10929888002827688,0.10958246958657963,0.05289708015947168,0.05301464524875883,0.013881647682502172,0.013791111342586102,0.04135398378142546,0.04168621460618166,-0.050994631785458225,-0.051186200254966806,-0.04861693281546375,-0.048489011382777295,0.022583568300773127,0.02253126532677443,0.095458037010228,0.09642427172073062,0.08983036315460145,0.09016877120603599,-0.014313780894170323,-0.014284436690473554,0.0032672287160380557,0.003013727323208891
evaluation,20261503,12,13,13,912ce869a7c38632007b1c1fcd4df16f676f49584449df4a65b534bf19d2b038,g,2.4781512340256844e-07,6.33399884424221e-05,offline_teacher_target_distillation_source_data,0.22731294487267195,0.22820752717659837,0.014698264765199132,0.014675019146569896,-0.04775984047451866,-0.04810346379367181,0.12471404128740193,0.1251400516495239,0.11366669171367216,0.11404661476569575,0.05470695313040132,0.05493292993249635,0.01656887794755374,0.01653283914404459,0.04162204751280788,0.042223225106990565,-0.05300220802204826,-0.05326250744272662,-0.05262251252209247,-0.052569624698050724,0.024333190994322587,0.024330377096875605,0.09662798811890594,0.09796211140212874,0.09377889590230304,0.09419725880671573,-0.01461222784233207,-0.014580348771819546,0.0024210286779537686,0.002241481230505352
evaluation,20261503,12,14,14,c068aa62e2bb1cc43c12874ad211d3092f93081a90ee9da8859a40222b24bc51,g,2.0347558811653257e-07,0.00010318353449370966,offline_teacher_target_distillation_source_data,0.23354039640859015,0.23427915273996164,0.015189378615551122,0.015167858237300425,-0.04846992581525838,-0.04883685848567458,0.12713658912355405,0.1275675462755742,0.1164797621745793,0.11681332853582707,0.05591091070546153,0.05613541758146745,0.01803301941689519,0.018012099822773492,0.042050237291826977,0.042599012709206956,-0.054329865934819754,-0.054559784217084,-0.05489060013868907,-0.05486663727587981,0.0253743838245133,0.02537570529407248,0.09780103775757017,0.09902693073615607,0.0963863031616851,0.09675478510156213,-0.014754958553935982,-0.014740885774084746,0.002076263598944916,0.0019028991738977426
evaluation,20261503,12,15,15,e518b521c892a82d3fe63f8641dba1a250f0696be9e2f4250b487b52c9af27bb,g,1.295149774093295e-07,0.00013407123545300132,offline_teacher_target_distillation_source_data,0.2375493778497642,0.23807083768505582,0.01547243456208673,0.015444034232424714,-0.04898762039492001,-0.04931040023120149,0.12872181748551664,0.12908030873653525,0.11828727097992214,0.11852803645384999,0.05670340320075004,0.05688920379379894,0.018846069861352108,0.0188102141193384,0.04244052244530098,0.04286198023361631,-0.05519631952652642,-0.05537032277284696,-0.05619553064537004,-0.05615964555063016,0.025999573833786316,0.02598306669207691,0.09875532647959419,0.09976422489486028,0.0980987613220008,0.09837845666200755,-0.014803747347026164,-0.014827979646626445,0.0019477462381857673,0.0017544519235461026
evaluation,20261503,12,16,16,a15a89733093afdf630e0b837dcd5b69a471e7c04fd24cd9343b97f0f699a1e9,g,7.488273257878094e-08,0.00015617689460042881,offline_teacher_target_distillation_source_data,0.240133412498665,0.24043871669419714,0.015637045155782705,0.015598797078386937,-0.04935255630171859,-0.04961615890003547,0.12976045679294998,0.13002302977852429,0.11945078420029576,0.11959074965384642,0.05722345402105436,0.057361718962156166,0.019306534405655232,0.019240825464276363,0.04274539061462817,0.04304599886138935,-0.05575901501180326,-0.05587674727944752,-0.05695989037212203,-0.056887491107380644,0.026378921781428474,0.02633595860561669,0.09946924272060505,0.10027473654607474,0.099224198412736,0.09940926105354464,-0.014808412143571934,-0.014875229455251743,0.0019090590647431226,0.0016893670033416594
evaluation,20261503,12,17,17,7683a76950181cd5f7238f3c1f88cc88906a78c3886a108d64083eca811dbb05,g,4.486946296785028e-08,0.00017140575899096203,offline_teacher_target_distillation_source_data,0.24180379624692142,0.24191743950031702,0.015734140498447124,0.01568552271317481,-0.04960462003918868,-0.04981358260016375,0.13044289832391306,0.13061051326383255,0.12020199508220462,0.12024938039414698,0.05756461544333172,0.057657917779108614,0.019572191526034885,0.019473155759808417,0.04296790151458671,0.043174770866387054,-0.05612402264719675,-0.056193161321768076,-0.057415529906056785,-0.05729720167522965,0.026611502389916827,0.026540997488645697,0.09998119346314249,0.10062822116676365,0.0999656033035721,0.10006367769758606,-0.014797330289517466,-0.014900863226606418,0.0019051967393078275,0.0016608312990562353
evaluation,20261503,12,18,18,9c63d9b43bac40704c52adc917af810072283e069578874a82a0eb1693267308,g,3.2639181640710736e-08,0.00018168450829792406,offline_teacher_target_distillation_source_data,0.2428863852042722,0.2428408908797572,0.015792349446571246,0.0157341218177118,-0.04977630877630141,-0.049941056066479445,0.1308922403842133,0.13097662034125784,0.12068820932745497,0.12065757561753399,0.05778841741235117,0.057843591689787616,0.019728011685100407,0.019598506303533145,0.04312445611856148,0.043264882554925346,-0.056360772241981966,-0.05639085682203067,-0.05769140566405289,-0.05752783130242224,0.026755420763739702,0.026660130123712572,0.10033924557880809,0.10087297831729358,0.10045498846386616,0.10047914075489783,-0.014783614834013196,-0.014914769954548424,0.001912884784157183,0.0016483201610459656
evaluation,20261503,12,19,19,02dec0d28c9b89d952c873663e0266d9d20f710c70ff7e8444634be02afa1c31,g,3.061762532161036e-08,0.00018853675752474624,offline_teacher_target_distillation_source_data,0.24358905117746785,0.24341757938869252,0.015827799155956154,0.015761355668090345,-0.049892004598363834,-0.05002336373574093,0.13118825119689048,0.1312047704007792,0.12100330124418064,0.12091056007483389,0.057935117174071654,0.05795998243523873,0.01982070630347804,0.019666137426612045,0.04323211513169518,0.04332794064283325,-0.05651427731112493,-0.05651437697473135,-0.057860581954100154,-0.057657654717078705,0.026845143580352872,0.026729349115390204,0.10058547182043026,0.10104245121435707,0.10077826503823756,0.10074290169918693,-0.014772056046513916,-0.01492231457525121,0.0019227981929494924,0.0016428348023267147
evaluation,20261503,13,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,4.727153316489504e-07,2.530521483647923e-32,offline_teacher_target_distillation_source_data,0.10940769765753414,0.11066962601373732,0.006483859568254927,0.0063792286015897206,-0.02913511872006562,-0.02946788963792808,0.0689537146454493,0.06990624144487682,0.05765861315792151,0.05821824961279425,0.029119702501004364,0.029377284671967662,-0.00388889198163285,-0.0039557710182667166,0.028701873547235853,0.02884938790792417,-0.026132002582426136,-0.026381642915260368,-0.014707552586256285,-0.014587813881395685,0.008596520331406806,0.008492304252768687,0.06180304082121701,0.06368855543982156,0.04522785089569843,0.045761188670830455,-0.007757976493585373,-0.007484291785964223,0.00699069674067287,0.006742777357445879
evaluation,20261503,13,1,1,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,g,5.000561359635006e-07,0.00028150326884594974,offline_teacher_target_distillation_source_data,0.16007523067955196,0.16087760884266036,0.010421235418980351,0.010519082902319375,-0.03631117897255834,-0.036804153025933366,0.09242335195735485,0.09314702325699675,0.08170906864805311,0.08221295143450835,0.03976418409153824,0.04011571620565371,0.007051739515350478,0.006957758338257821,0.03215550947985766,0.033240308911238,-0.03738649684177359,-0.03776461949786271,-0.033476320263016016,-0.0334863470023489,0.016144863964523616,0.016173395349609137,0.07330666558706359,0.07529549404871612,0.06573293190597312,0.06600465371958932,-0.010463937511180809,-0.010891162196627054,0.003474002226566015,0.0038764385863457192
evaluation,20261503,13,2,2,96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7,g,1.687930007739962e-07,2.831743158372154e-05,offline_teacher_target_distillation_source_data,0.1920470502332017,0.1922321201887981,0.0127398123412446,0.012838964589218117,-0.041174617989707445,-0.04154106618917729,0.10724205653985848,0.10763017881642448,0.09682128489964635,0.09708398928759975,0.04661889989148673,0.046847163001871805,0.012844622560023345,0.012845999627080277,0.03553055703907366,0.03631297447899019,-0.04465485411337364,-0.04487670350485225,-0.044001881930079687,-0.04412449497850435,0.020547456789392574,0.02063629823435524,0.08229803220402006,0.08333228279146906,0.0788303634184207,0.0788564232403069,-0.012397818785578092,-0.01273944348458951,0.0021610454625473467,0.0026197266583440526
evaluation,20261503,13,3,3,709e80c88487a2411e1ee4dfb9f22a861492d20c4765150c0c794abd70f8147c,g,3.07834093156982e-08,6.595918138827202e-06,offline_teacher_target_distillation_source_data,0.21197497716247,0.21181277900763334,0.014068837571751563,0.014138974360156091,-0.044382655959738754,-0.04459961863330029,0.11648316228286187,0.11665576998002262,0.1062259015446223,0.1063005141884405,0.0509530352517968,0.05106680865758714,0.01594787240857022,0.016022917408921915,0.03814021674814457,0.0384631552005574,-0.04925519783222879,-0.049320333741233915,-0.049933874344908175,-0.05011280061250649,0.023129664952201097,0.023229354599338076,0.08869558397407429,0.0888970553358973,0.0870854317644008,0.08701549973318093,-0.013563260350466178,-0.013742165428089417,0.0017500805329221003,0.002068736354648901
evaluation,20261503,13,4,4,df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119,g,1.8566148863432375e-08,4.5965167384468676e-05,offline_teacher_target_distillation_source_data,0.2243510433526569,0.22404075461047618,0.014826782903290382,0.014867470737397408,-0.046461839081421485,-0.046574479208334435,0.1222248338074805,0.12228032434720915,0.11205285068297571,0.11201257894726696,0.05367122738013977,0.05371191750250898,0.01764664495106331,0.01773697872154859,0.039976051145210904,0.03996780223534076,-0.05212864187049963,-0.05209671400590456,-0.05331561533898508,-0.053483669719290736,0.024656906239196193,0.024735984137471197,0.09303244019677501,0.09275017310002244,0.09228791846113903,0.09219537236544803,-0.01420217718170305,-0.014286158002447317,0.0016772357732110145,0.0018271612506003353
evaluation,20261503,13,5,5,8855508aade16ec573d21e6a485dfd0a7624085c1a14b5ecdd6485de0c6839a4,g,2.9737992154080864e-08,9.096350968666035e-05,offline_teacher_target_distillation_source_data,0.2320409368367602,0.23167703430500247,0.015261389479054536,0.0152757038011157,-0.047795031377416086,-0.04784961650353374,0.12579359151547984,0.12578542570356452,0.11565966276565504,0.11555270759228922,0.05537058457335719,0.055370019004943705,0.01859967236257219,0.018661776398163417,0.0412082966246695,0.04102071963738695,-0.0539103441400733,-0.05383139645336429,-0.055270349622672944,-0.055381161134984966,0.025568968791642884,0.025611372962731166,0.09589522483472522,0.09541811979248552,0.09557953853660356,0.09548386714913384,-0.014528734627013951,-0.014581282610894225,0.0017136049563080966,0.0017212455375565656
evaluation,20261503,13,6,6,b0f66adc83641586656866813fd9dd0b8ebb63796075661ba45d1aa8089e1d44,g,3.439478622264015e-08,0.0001270043479513717,offline_teacher_target_distillation_source_data,0.23683108708495948,0.2364458341020415,0.015513313911155055,0.015504468472456841,-0.048644845029865866,-0.048672953169505755,0.12801715554606208,0.12796972951081348,0.11789470579878947,0.11774674973859744,0.056432517772649786,0.05640940934899495,0.019147093070279245,0.01916073797927604,0.042015042683785114,0.04175752702802614,-0.055011591248547,-0.05491522608283396,-0.05641597534349792,-0.05644927548727083,0.02611909252917391,0.026119995405073277,0.09775743095187284,0.09726543928531209,0.09767229309333224,0.09757160148355815,-0.014684583753749904,-0.01474139239660913,0.0017729972700670728,0.0016748080608399462
evaluation,20261503,13,7,7,775c289a33950216a75d18dfa06fa12239e3cca498e8de7e71ab51117fd09938,e,8.20595884506596e-06,0.00034744605404744215,offline_teacher_target_distillation_source_data,0.17744626944998443,0.17362463965975716,0.009839838694280057,0.009286079607135225,-0.04424187148502427,-0.04164220832003065,0.10580794557698928,0.10287953267320198,0.09070527562343507,0.08877349464186002,0.04570801073619915,0.04410670131583073,-0.0008701120292968008,-0.0009726604280511503,0.04395496992237982,0.038953381702045424,-0.04302836578210115,-0.041555247421285336,-0.027863591186246425,-0.027665386261736237,0.014204879605472183,0.013762265308970392,0.09592295009112844,0.08862695444796645,0.07396123016146504,0.07185072898239174,-0.013541302167114007,-0.01264093705333488,0.009594367567030429,0.008806990423357497
evaluation,20261503,13,8,8,30e06038fb18a7cfda688d7bfe8de1ca8fee6002c5b4a498e6993a3592e88893,g,3.301920705712559e-07,6.760431317170716e-06,offline_teacher_target_distillation_source_data,0.20054692814826924,0.20019254599889436,0.012284999566848627,0.012148017141169195,-0.04534749044560522,-0.044664924561626296,0.11437419394237341,0.11369526944022557,0.10148409404837795,0.10114997381611258,0.049702313676789366,0.049348934685136764,0.008648238383650511,0.008567253706127025,0.0413941029987516,0.040310851470429496,-0.047512888539895416,-0.04724508791072253,-0.040979189114735776,-0.04084782576160242,0.019367327218871896,0.019235372366116166,0.09401626641840209,0.09256315188377626,0.0828113032745621,0.08256786353461124,-0.013865858940709888,-0.013688724125167515,0.005177224307023871,0.004781468099264161
evaluation,20261503,13,9,9,9d2acc50176c40439f056a30952ca9166bd6c1144bd43e66fc7a12c1029112b7,g,5.615750772616577e-08,1.6552607591858397e-05,offline_teacher_target_distillation_source_data,0.21617428614222953,0.21678400563972516,0.013782834425502336,0.013751782875891634,-0.04656026040592147,-0.04661664624830619,0.12032312922154156,0.12043540406017773,0.10862357202334626,0.10882046256216357,0.052563179980258834,0.05263505844614843,0.013744362517393178,0.013714380218697978,0.041075708768172875,0.04126077760515849,-0.05067373786245501,-0.050800100367578205,-0.04832466549765197,-0.048268335130703104,0.022425172585316747,0.022415382206633166,0.09480401746782213,0.0952886239748518,0.0891021273999399,0.08937174532342032,-0.014328437205047024,-0.014257165247135654,0.003223698191972444,0.0030165260163074526
evaluation,20261503,13,10,10,a52497bd110e5913f8980bf8a290923894015efc3300af9681db8dee865ecd39,e,3.0790991109652565e-06,0.00016306818810583006,offline_teacher_target_distillation_source_data,0.1610525070062941,0.15932976144472366,0.008719619844187962,0.008269637274025007,-0.04179764216482279,-0.04006345476901249,0.09875444192662716,0.09714525237423417,0.08328812675560848,0.08227462924186513,0.04235191227322968,0.04133617144212905,-0.0037657679942398625,-0.0038857090484711873,0.0421011148526183,0.038571084019976366,-0.039486864123315,-0.038572710208591446,-0.022871405649427717,-0.022624331050047644,0.011858883202315013,0.011519435511130495,0.0913578807237397,0.08694139600272155,0.06686180796913112,0.06584750275262999,-0.01334718543475656,-0.012359726995068349,0.009998420175406303,0.009395370879125635
evaluation,20261503,13,11,11,219a3823a4d698975a7bc2d485aa80933a5cbb9954d55c547807f8b0c228eb65,g,6.792404091847174e-08,2.965959039166845e-05,offline_teacher_target_distillation_source_data,0.19056004538745097,0.19126550101658274,0.011646801707978471,0.011578425608936908,-0.043786089515016675,-0.043645547518871376,0.11007079703506797,0.11012178924224005,0.09697356919177363,0.09712221493485777,0.04762891911769114,0.047612212298477924,0.0070705995118797264,0.006995559288788974,0.04008743600621617,0.04004332834181057,-0.045336082885536075,-0.0453815985978242,-0.03816806350732884,-0.03801017212178341,0.018008073630545518,0.017932233079187055,0.09093757833755534,0.09139605023928099,0.07842524708441373,0.07875665435180611,-0.013772976146705099,-0.013536163203843907,0.0052747095732009934,0.005039436467979722
evaluation,20261503,13,12,12,580f24a7f2f52f39f76b100dce36c6e9c1cb35b5adc7ae54e00aefe89a695e19,g,4.7586853169555456e-07,3.379321219110369e-06,offline_teacher_target_distillation_source_data,0.2099109139600863,0.21120913253360768,0.013412524410810048,0.013432596530515813,-0.04553370308858362,-0.045958450069031966,0.11759914557035518,0.11820848802893782,0.10579155846896011,0.10632420504534537,0.05124612209516638,0.051546384154291025,0.012862162805355177,0.012866394598349694,0.04016609241907379,0.04107357107029614,-0.049298366379861736,-0.04963579220588732,-0.046687608455013234,-0.046670995319604155,0.02161328727998479,0.021658226223252863,0.09270207043912049,0.0944805082714621,0.08631706774134051,0.0869521604403641,-0.014294418745026509,-0.01417439852513936,0.003209628507520736,0.0031296291600393243
evaluation,20261503,13,13,13,9b18a676054c38d2733b260f4e89445b6824685c7fef5239f14b4ddf99e5ddd0,g,5.134880126404576e-07,3.822380565600562e-05,offline_teacher_target_distillation_source_data,0.22239816527889397,0.22366378188318325,0.014441111354126838,0.014471632412670632,-0.04690579584762967,-0.0474518559019072,0.12252634651232906,0.12324794485258485,0.11144802419926914,0.11202726167316299,0.0536548344847621,0.05401254212638494,0.015979007162814873,0.016033921228858602,0.04082802222780763,0.04179451124568431,-0.051928650408718594,-0.05229381246122072,-0.05146879119262701,-0.051546247710044166,0.0237418087714458,0.023823119900667468,0.09479310643689155,0.09661622539945058,0.09152487236309731,0.09215516077168548,-0.014620653025299912,-0.01452065132007252,0.0023484149734666324,0.0022922970036758773
evaluation,20261503,13,14,14,b906033d901b5dc6355689741dfd369b43b830d40bebbaf8bc58674151d73ddd,g,3.5730315014086507e-07,8.150367519805684e-05,offline_teacher_target_distillation_source_data,0.23041177961202566,0.23144161764436177,0.01503445692199498,0.01505388486407135,-0.04791462721237469,-0.04841612522726678,0.1257337760244779,0.12638842599912858,0.11506891123275492,0.1155618074083323,0.055237819258303504,0.055558467257829244,0.017684436112398262,0.017742915677850194,0.04152578689460408,0.0422990086054985,-0.053648248298934866,-0.05395454357236996,-0.054189553156393656,-0.05429056950574501,0.025009911337460708,0.025080976384374128,0.09658763552232136,0.09809502251816449,0.09493064169303317,0.09545833841016291,-0.014771158089172105,-0.01470849895870787,0.0020135317120580326,0.0019251787414484812
evaluation,20261503,13,15,15,760b296363d05fe8471e36e5eb410e1c6455071c1811f0cc6a7fbc61d07a01c8,g,2.0598791314141364e-07,0.00011786990299355139,offline_teacher_target_distillation_source_data,0.23555317796200892,0.23629881815076775,0.015377864125153979,0.01538016610515714,-0.048627902943554874,-0.049038739195526995,0.1278210467553468,0.12834550633078606,0.11738864085892592,0.1177523894714784,0.05627247464148915,0.05652753920661521,0.01863676115445736,0.018664979599445332,0.042097373037402394,0.042652044259146794,-0.054763308177979336,-0.05499216840536545,-0.055764995781958475,-0.055835372013432014,0.025773312293285746,0.025811821945109656,0.09795816493328968,0.09911896004699641,0.09715620393691057,0.09755539430417365,-0.014819138416650968,-0.014810409285085712,0.0019001434585383236,0.0017642201332825204
evaluation,20261503,13,16,16,315d9a5f798b992d97f8beeec807e66892dfaaaa0a64b7f5fa5aa9a2baa887ad,g,1.0740950216783078e-07,0.00014484635093283297,offline_teacher_target_distillation_source_data,0.23885928800361916,0.23933210369238167,0.015578737810512625,0.015563006809439926,-0.04912044146653011,-0.049440751520587925,0.12918236423994453,0.12956511671716775,0.11887850751497944,0.11911003204705184,0.056947790485124244,0.05713500746159238,0.019179392999619127,0.01916246622148151,0.04252251051087391,0.04289909049303152,-0.05548411334376583,-0.055640476422732496,-0.05669371235453761,-0.056704954724721375,0.026237801380106097,0.026236461194949063,0.09894854426511694,0.09982794713500365,0.0986136571457361,0.09888673155088382,-0.014820411217262661,-0.014865697255154894,0.0018751494440357255,0.0016936497579883708
evaluation,20261503,13,17,17,576af44bd1548ff8b848992244151b75d42b02f21dd45a0234c85125bd4898ea,g,5.5191082275222095e-08,0.00016376439910161328,offline_teacher_target_distillation_source_data,0.24099120484892042,0.24122636792232843,0.0156979446032419,0.01566546664755803,-0.04945540558377041,-0.04970032473567734,0.13007249061628978,0.13032515168891073,0.11983798325213815,0.11995144921832299,0.05738857660347063,0.05751580238736369,0.01949432578593037,0.01943087813231391,0.04282400603208807,0.04307196776773711,-0.055949730319386826,-0.05604553928554875,-0.05725033432944335,-0.05719445036446212,0.026523233930796405,0.026483187045377297,0.09964281114664612,0.1003188586181821,0.09957051834855302,0.0997319445323499,-0.014805889648510595,-0.014895691856713106,0.0018819030507341448,0.0016627090215723217
evaluation,20261503,13,18,18,2638a02ff061802077730632418094b9679e5cd902751b6cb93a8f7fb4d57fe5,g,3.3037535008276566e-08,0.00017664389879492744,offline_teacher_target_distillation_source_data,0.24236894115496252,0.24240932182614938,0.015769788051687238,0.015722882847459294,-0.04968073257842345,-0.04986792719408867,0.13065544970268658,0.1307987891429063,0.12045709069349538,0.1204729287806525,0.05767625508374213,0.05775450584932258,0.01968004987819488,0.019575696004163055,0.043032037714009985,0.04319294331000577,-0.05625046621926891,-0.056298622570711956,-0.057588701703730254,-0.05746999169965027,0.02670012793105947,0.02662654083401685,0.10012037078268199,0.10065877183859609,0.10019979341925618,0.1002685365835406,-0.014789467541570935,-0.014911964404276532,0.0018972502150930032,0.001649143426009352
evaluation,20261503,13,19,19,d704adaf9af1efc8fecd2a0e47465824395c3aae8edb05d9088c40d53368c819,g,2.7383500087419933e-08,0.00018525980225034212,offline_teacher_target_distillation_source_data,0.24326022322815125,0.24314806772888148,0.015813710703187083,0.015755057600725077,-0.049831000613621036,-0.049976145540329975,0.1310372964465251,0.1310939498212537,0.12085688931012416,0.12079612272440876,0.057863843958516716,0.057904138470176836,0.019791047203200324,0.019653830450365076,0.043173039062165734,0.04327759921317244,-0.056444617513578745,-0.056456749012577495,-0.057796714122342024,-0.0576250963037229,0.026810490819815028,0.026709832911768917,0.10044452146827837,0.10089413198267771,0.10061381262425143,0.10060919750062874,-0.01477599132457489,-0.014920792519685568,0.001912470988925474,0.0016431957529965467
evaluation,20261503,14,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,4.727153316489504e-07,2.530521483647923e-32,offline_teacher_target_distillation_source_data,0.10940769765753414,0.11066962601373732,0.006483859568254927,0.0063792286015897206,-0.02913511872006562,-0.02946788963792808,0.0689537146454493,0.06990624144487682,0.05765861315792151,0.05821824961279425,0.029119702501004364,0.029377284671967662,-0.00388889198163285,-0.0039557710182667166,0.028701873547235853,0.02884938790792417,-0.026132002582426136,-0.026381642915260368,-0.014707552586256285,-0.014587813881395685,0.008596520331406806,0.008492304252768687,0.06180304082121701,0.06368855543982156,0.04522785089569843,0.045761188670830455,-0.007757976493585373,-0.007484291785964223,0.00699069674067287,0.006742777357445879
evaluation,20261503,14,1,1,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,e,1.0430904842595644e-06,0.0002563318465301545,offline_teacher_target_distillation_source_data,0.08348468292624833,0.08218067347843461,0.003938064546687373,0.003994040850890747,-0.02771423886572746,-0.0268972974628906,0.06009092044895741,0.05868814249669215,0.04623090695652478,0.045433223134291344,0.02482116730185821,0.02426400229416587,-0.013641539697877028,-0.013336797637625878,0.030522365115239578,0.029019295343268373,-0.021411711316342865,-0.02087484067373712,-0.0015844264825170852,-0.0018705595059360092,0.002928178348661353,0.0030901900164257675,0.0627174695674392,0.059997168027708714,0.03436612748352899,0.03391962103391732,-0.008469163351517784,-0.008426448692274225,0.010923594504997258,0.011029435216918392
evaluation,20261503,14,2,2,47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254,g,2.730273517624252e-07,0.0004927164163131351,offline_teacher_target_distillation_source_data,0.14414619619300054,0.14308647015956721,0.00892083750819373,0.009182477074987122,-0.03520698178213055,-0.03514436094006366,0.08699874312137473,0.08615614517634276,0.07481986188585582,0.07428926002432643,0.037037620447056156,0.0369104261060485,0.0018326742680061109,0.0018963573498937897,0.032392452076437275,0.03335920622820025,-0.034428001685363786,-0.0343239693421336,-0.026313166326224574,-0.026327694368798546,0.012911415047415421,0.013034634084426396,0.0726448878842222,0.07273953146474291,0.058847676233684656,0.05848691415933915,-0.01068354683221875,-0.011402297276730842,0.005234593594349368,0.005755872419351272
evaluation,20261503,14,3,3,fb50dc0717ff266cf9baf82b1ce7a1c2ef6d9247859680b11a19fb7077f5f222,g,2.262166607099208e-07,7.408447875271799e-05,offline_teacher_target_distillation_source_data,0.18197756390326103,0.18112168658304076,0.011875868801007435,0.012089960601110679,-0.04027884465675533,-0.040469363802829075,0.1037457909418917,0.10327361389715381,0.09247082141549601,0.09217317540157777,0.04483475442841251,0.04483790869836825,0.010028927629770331,0.010115191901607434,0.03521207456474048,0.03639617608786731,-0.042713547550709725,-0.04272698521555987,-0.04000307051372868,-0.04009482740916431,0.0186572255205228,0.018812600724677817,0.08113778948143055,0.08156250248901858,0.07442076481511627,0.07408370987762891,-0.01251850849863023,-0.013016742380731916,0.0029122032621181834,0.003443741928151614
evaluation,20261503,14,4,4,afa7518106309c22d325df6d2663249d158d2f36f1976269d6d4104d9198a108,e,6.987823580479449e-06,1.89307646438873e-05,offline_teacher_target_distillation_source_data,0.13810911826648858,0.13340193338142692,0.007516316549969974,0.007305889689459267,-0.03741422458421272,-0.0353438071863223,0.08744684372248585,0.08408362982134278,0.07254557521526717,0.07015441885726803,0.03713268969911565,0.03561274061600775,-0.005987520277552083,-0.0058107773276104046,0.03795188925279037,0.03482729329040862,-0.03424463535539344,-0.03272152411384024,-0.01768700625258317,-0.017587855791508206,0.00943660578762718,0.009338256200362603,0.0817129092108217,0.07523763193913965,0.05673589673972007,0.054654924054010526,-0.012409252114181379,-0.011639363861948235,0.009643334689082957,0.00958271687974965
