row_type,lane_id,unit_id,metric,value,detail
retention_strategy_seed,gain_retention/primary,teacher-seed-444449,logical_z_lifetime,6.7691714634914835,"{""evaluation_seed"": 444449, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444449"", ""value"": 6.7691714634914835}"
retention_strategy_seed,gain_retention/primary,teacher-seed-444461,logical_z_lifetime,7.6664737664093945,"{""evaluation_seed"": 444461, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444461"", ""value"": 7.6664737664093945}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444401,logical_z_lifetime,6.432221173148026,"{""evaluation_seed"": 444401, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444401"", ""value"": 6.432221173148026}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444403,logical_z_lifetime,6.432663703670283,"{""evaluation_seed"": 444403, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444403"", ""value"": 6.432663703670283}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444409,logical_z_lifetime,6.433484692054277,"{""evaluation_seed"": 444409, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444409"", ""value"": 6.433484692054277}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444419,logical_z_lifetime,6.43393495878037,"{""evaluation_seed"": 444419, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444419"", ""value"": 6.43393495878037}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444421,logical_z_lifetime,6.432773151373585,"{""evaluation_seed"": 444421, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444421"", ""value"": 6.432773151373585}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444443,logical_z_lifetime,6.43334996636735,"{""evaluation_seed"": 444443, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444443"", ""value"": 6.43334996636735}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444449,logical_z_lifetime,6.432247858616963,"{""evaluation_seed"": 444449, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444449"", ""value"": 6.432247858616963}"
retention_strategy_seed,gain_retention/primary,handcrafted_recurrence-seed-444461,logical_z_lifetime,6.432387486856642,"{""evaluation_seed"": 444461, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444461"", ""value"": 6.432387486856642}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444401,logical_z_lifetime,6.150167121156883,"{""evaluation_seed"": 444401, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444401"", ""value"": 6.150167121156883}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444403,logical_z_lifetime,6.242948547522143,"{""evaluation_seed"": 444403, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444403"", ""value"": 6.242948547522143}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444409,logical_z_lifetime,6.6743973265079415,"{""evaluation_seed"": 444409, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444409"", ""value"": 6.6743973265079415}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444419,logical_z_lifetime,6.422667369888128,"{""evaluation_seed"": 444419, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444419"", ""value"": 6.422667369888128}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444421,logical_z_lifetime,6.472346577370294,"{""evaluation_seed"": 444421, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444421"", ""value"": 6.472346577370294}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444443,logical_z_lifetime,7.769560356486492,"{""evaluation_seed"": 444443, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444443"", ""value"": 7.769560356486492}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444449,logical_z_lifetime,6.7501681836020175,"{""evaluation_seed"": 444449, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444449"", ""value"": 6.7501681836020175}"
retention_strategy_seed,gain_retention/primary,distilled_student-seed-444461,logical_z_lifetime,7.463642261422494,"{""evaluation_seed"": 444461, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444461"", ""value"": 7.463642261422494}"
distribution,gain_retention/primary,standard,logical_z_lifetime,2.741098649230352,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.12248134344544237, ""maximum"": 2.9645069541352242, ""median"": 2.741098649230352, ""minimum"": 2.6397246082014743, ""q1"": 2.6984760490763637, ""q3"": 2.820957392521806, ""worst_quartile"": [{""unit_id"": ""standard-seed-444421"", ""value"": 2.6397246082014743}, {""unit_id"": ""standard-seed-444409"", ""value"": 2.6546561451469852}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,mf_agent_101,logical_z_lifetime,7.061623511816563,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.43621626444850925, ""maximum"": 7.463358930024505, ""median"": 7.061623511816563, ""minimum"": 6.573303184964038, ""q1"": 6.751121083552042, ""q3"": 7.187337348000551, ""worst_quartile"": [{""unit_id"": ""mf_agent_101-seed-444449"", ""value"": 6.573303184964038}, {""unit_id"": ""mf_agent_101-seed-444421"", ""value"": 6.736495715581649}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,mf_agent_211,logical_z_lifetime,7.030417533081368,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.34937631804577407, ""maximum"": 7.479049024863613, ""median"": 7.030417533081368, ""minimum"": 6.643450780425386, ""q1"": 6.861690541682039, ""q3"": 7.211066859727813, ""worst_quartile"": [{""unit_id"": ""mf_agent_211-seed-444449"", ""value"": 6.643450780425386}, {""unit_id"": ""mf_agent_211-seed-444421"", ""value"": 6.763366799074795}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,mf_agent_307,logical_z_lifetime,6.204847447740174,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.44508789574781815, ""maximum"": 7.178346627918115, ""median"": 6.204847447740174, ""minimum"": 5.8937090340504845, ""q1"": 6.079541732749229, ""q3"": 6.524629628497047, ""worst_quartile"": [{""unit_id"": ""mf_agent_307-seed-444449"", ""value"": 5.8937090340504845}, {""unit_id"": ""mf_agent_307-seed-444403"", ""value"": 5.9685068591855135}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,mf_agent_401,logical_z_lifetime,6.544445555706341,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.5781484084118311, ""maximum"": 7.556009892977347, ""median"": 6.544445555706341, ""minimum"": 6.222002505442751, ""q1"": 6.475423472246147, ""q3"": 7.053571880657978, ""worst_quartile"": [{""unit_id"": ""mf_agent_401-seed-444421"", ""value"": 6.222002505442751}, {""unit_id"": ""mf_agent_401-seed-444403"", ""value"": 6.301938588860226}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,mf_agent_503,logical_z_lifetime,6.623011608202716,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.34196905813330325, ""maximum"": 7.525657054395335, ""median"": 6.623011608202716, ""minimum"": 6.503413748859661, ""q1"": 6.533089178012382, ""q3"": 6.875058236145685, ""worst_quartile"": [{""unit_id"": ""mf_agent_503-seed-444403"", ""value"": 6.503413748859661}, {""unit_id"": ""mf_agent_503-seed-444419"", ""value"": 6.511877695713881}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,teacher,logical_z_lifetime,6.538878699454122,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.6322452869862163, ""maximum"": 7.762831377367775, ""median"": 6.538878699454122, ""minimum"": 6.101318788806617, ""q1"": 6.361251752234745, ""q3"": 6.993497039220961, ""worst_quartile"": [{""unit_id"": ""teacher-seed-444401"", ""value"": 6.101318788806617}, {""unit_id"": ""teacher-seed-444403"", ""value"": 6.294638368183778}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,handcrafted_recurrence,logical_z_lifetime,6.432718427521934,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.0010310679923595245, ""maximum"": 6.43393495878037, ""median"": 6.432718427521934, ""minimum"": 6.432221173148026, ""q1"": 6.4323525797967225, ""q3"": 6.433383647789082, ""worst_quartile"": [{""unit_id"": ""handcrafted_recurrence-seed-444401"", ""value"": 6.432221173148026}, {""unit_id"": ""handcrafted_recurrence-seed-444449"", ""value"": 6.432247858616963}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/primary,distilled_student,logical_z_lifetime,6.573371951939118,"{""count"": 8, ""higher_is_better"": true, ""iqr"": 0.5507990387605055, ""maximum"": 7.769560356486492, ""median"": 6.573371951939118, ""minimum"": 6.150167121156883, ""q1"": 6.377737664296632, ""q3"": 6.928536703057137, ""worst_quartile"": [{""unit_id"": ""distilled_student-seed-444401"", ""value"": 6.150167121156883}, {""unit_id"": ""distilled_student-seed-444403"", ""value"": 6.242948547522143}], ""worst_quartile_count"": 2, ""worst_quartile_rule"": ""lower_is_worse""}"
retention_strategy_seed,gain_retention/confirmation,standard-seed-444503,logical_z_lifetime,5.429250369944819,"{""evaluation_seed"": 444503, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444503"", ""value"": 5.429250369944819}"
retention_strategy_seed,gain_retention/confirmation,standard-seed-444517,logical_z_lifetime,5.042351813101126,"{""evaluation_seed"": 444517, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444517"", ""value"": 5.042351813101126}"
retention_strategy_seed,gain_retention/confirmation,standard-seed-444523,logical_z_lifetime,5.451759106940004,"{""evaluation_seed"": 444523, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444523"", ""value"": 5.451759106940004}"
retention_strategy_seed,gain_retention/confirmation,standard-seed-444527,logical_z_lifetime,4.617066504135758,"{""evaluation_seed"": 444527, ""strategy"": ""standard"", ""unit_id"": ""standard-seed-444527"", ""value"": 4.617066504135758}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_101-seed-444503,logical_z_lifetime,7.684461992078759,"{""evaluation_seed"": 444503, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444503"", ""value"": 7.684461992078759}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_101-seed-444517,logical_z_lifetime,7.489410156436481,"{""evaluation_seed"": 444517, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444517"", ""value"": 7.489410156436481}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_101-seed-444523,logical_z_lifetime,8.291144211176217,"{""evaluation_seed"": 444523, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444523"", ""value"": 8.291144211176217}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_101-seed-444527,logical_z_lifetime,7.151695604740276,"{""evaluation_seed"": 444527, ""strategy"": ""mf_agent_101"", ""unit_id"": ""mf_agent_101-seed-444527"", ""value"": 7.151695604740276}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_211-seed-444503,logical_z_lifetime,8.057249996832923,"{""evaluation_seed"": 444503, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444503"", ""value"": 8.057249996832923}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_211-seed-444517,logical_z_lifetime,7.083852407550431,"{""evaluation_seed"": 444517, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444517"", ""value"": 7.083852407550431}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_211-seed-444523,logical_z_lifetime,8.567501983474532,"{""evaluation_seed"": 444523, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444523"", ""value"": 8.567501983474532}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_211-seed-444527,logical_z_lifetime,7.581359255292902,"{""evaluation_seed"": 444527, ""strategy"": ""mf_agent_211"", ""unit_id"": ""mf_agent_211-seed-444527"", ""value"": 7.581359255292902}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_307-seed-444503,logical_z_lifetime,8.088084892043991,"{""evaluation_seed"": 444503, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444503"", ""value"": 8.088084892043991}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_307-seed-444517,logical_z_lifetime,7.186187685115302,"{""evaluation_seed"": 444517, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444517"", ""value"": 7.186187685115302}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_307-seed-444523,logical_z_lifetime,7.742702577028297,"{""evaluation_seed"": 444523, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444523"", ""value"": 7.742702577028297}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_307-seed-444527,logical_z_lifetime,6.85527587895718,"{""evaluation_seed"": 444527, ""strategy"": ""mf_agent_307"", ""unit_id"": ""mf_agent_307-seed-444527"", ""value"": 6.85527587895718}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_401-seed-444503,logical_z_lifetime,7.324664980704769,"{""evaluation_seed"": 444503, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444503"", ""value"": 7.324664980704769}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_401-seed-444517,logical_z_lifetime,7.14344115332773,"{""evaluation_seed"": 444517, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444517"", ""value"": 7.14344115332773}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_401-seed-444523,logical_z_lifetime,7.656526261957465,"{""evaluation_seed"": 444523, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444523"", ""value"": 7.656526261957465}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_401-seed-444527,logical_z_lifetime,6.205289214794213,"{""evaluation_seed"": 444527, ""strategy"": ""mf_agent_401"", ""unit_id"": ""mf_agent_401-seed-444527"", ""value"": 6.205289214794213}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_503-seed-444503,logical_z_lifetime,7.910878614575173,"{""evaluation_seed"": 444503, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444503"", ""value"": 7.910878614575173}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_503-seed-444517,logical_z_lifetime,7.227954217116068,"{""evaluation_seed"": 444517, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444517"", ""value"": 7.227954217116068}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_503-seed-444523,logical_z_lifetime,8.297682493874213,"{""evaluation_seed"": 444523, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444523"", ""value"": 8.297682493874213}"
retention_strategy_seed,gain_retention/confirmation,mf_agent_503-seed-444527,logical_z_lifetime,6.607401174531322,"{""evaluation_seed"": 444527, ""strategy"": ""mf_agent_503"", ""unit_id"": ""mf_agent_503-seed-444527"", ""value"": 6.607401174531322}"
retention_strategy_seed,gain_retention/confirmation,teacher-seed-444503,logical_z_lifetime,8.190258860400519,"{""evaluation_seed"": 444503, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444503"", ""value"": 8.190258860400519}"
retention_strategy_seed,gain_retention/confirmation,teacher-seed-444517,logical_z_lifetime,8.284990580146701,"{""evaluation_seed"": 444517, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444517"", ""value"": 8.284990580146701}"
retention_strategy_seed,gain_retention/confirmation,teacher-seed-444523,logical_z_lifetime,8.080491861766411,"{""evaluation_seed"": 444523, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444523"", ""value"": 8.080491861766411}"
retention_strategy_seed,gain_retention/confirmation,teacher-seed-444527,logical_z_lifetime,7.287516157687234,"{""evaluation_seed"": 444527, ""strategy"": ""teacher"", ""unit_id"": ""teacher-seed-444527"", ""value"": 7.287516157687234}"
retention_strategy_seed,gain_retention/confirmation,handcrafted_recurrence-seed-444503,logical_z_lifetime,6.270571935607057,"{""evaluation_seed"": 444503, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444503"", ""value"": 6.270571935607057}"
retention_strategy_seed,gain_retention/confirmation,handcrafted_recurrence-seed-444517,logical_z_lifetime,6.27050576615237,"{""evaluation_seed"": 444517, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444517"", ""value"": 6.27050576615237}"
retention_strategy_seed,gain_retention/confirmation,handcrafted_recurrence-seed-444523,logical_z_lifetime,6.265377551648266,"{""evaluation_seed"": 444523, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444523"", ""value"": 6.265377551648266}"
retention_strategy_seed,gain_retention/confirmation,handcrafted_recurrence-seed-444527,logical_z_lifetime,6.2658307599350245,"{""evaluation_seed"": 444527, ""strategy"": ""handcrafted_recurrence"", ""unit_id"": ""handcrafted_recurrence-seed-444527"", ""value"": 6.2658307599350245}"
retention_strategy_seed,gain_retention/confirmation,distilled_student-seed-444503,logical_z_lifetime,8.191752989594608,"{""evaluation_seed"": 444503, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444503"", ""value"": 8.191752989594608}"
retention_strategy_seed,gain_retention/confirmation,distilled_student-seed-444517,logical_z_lifetime,8.27195277772784,"{""evaluation_seed"": 444517, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444517"", ""value"": 8.27195277772784}"
retention_strategy_seed,gain_retention/confirmation,distilled_student-seed-444523,logical_z_lifetime,8.082232747468655,"{""evaluation_seed"": 444523, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444523"", ""value"": 8.082232747468655}"
retention_strategy_seed,gain_retention/confirmation,distilled_student-seed-444527,logical_z_lifetime,7.08773462897015,"{""evaluation_seed"": 444527, ""strategy"": ""distilled_student"", ""unit_id"": ""distilled_student-seed-444527"", ""value"": 7.08773462897015}"
distribution,gain_retention/confirmation,standard,logical_z_lifetime,5.235801091522973,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.4988470683338315, ""maximum"": 5.451759106940004, ""median"": 5.235801091522973, ""minimum"": 4.617066504135758, ""q1"": 4.936030485859784, ""q3"": 5.434877554193616, ""worst_quartile"": [{""unit_id"": ""standard-seed-444527"", ""value"": 4.617066504135758}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,mf_agent_101,logical_z_lifetime,7.58693607425762,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.4311510283406941, ""maximum"": 8.291144211176217, ""median"": 7.58693607425762, ""minimum"": 7.151695604740276, ""q1"": 7.40498151851243, ""q3"": 7.836132546853124, ""worst_quartile"": [{""unit_id"": ""mf_agent_101-seed-444527"", ""value"": 7.151695604740276}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,mf_agent_211,logical_z_lifetime,7.819304626062912,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.7278304501360395, ""maximum"": 8.567501983474532, ""median"": 7.819304626062912, ""minimum"": 7.083852407550431, ""q1"": 7.4569825433572845, ""q3"": 8.184812993493324, ""worst_quartile"": [{""unit_id"": ""mf_agent_211-seed-444517"", ""value"": 7.083852407550431}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,mf_agent_307,logical_z_lifetime,7.464445131071799,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.7255884222064486, ""maximum"": 8.088084892043991, ""median"": 7.464445131071799, ""minimum"": 6.85527587895718, ""q1"": 7.103459733575772, ""q3"": 7.82904815578222, ""worst_quartile"": [{""unit_id"": ""mf_agent_307-seed-444527"", ""value"": 6.85527587895718}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,mf_agent_401,logical_z_lifetime,7.23405306701625,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.4987271323235918, ""maximum"": 7.656526261957465, ""median"": 7.23405306701625, ""minimum"": 6.205289214794213, ""q1"": 6.908903168694351, ""q3"": 7.407630301017943, ""worst_quartile"": [{""unit_id"": ""mf_agent_401-seed-444527"", ""value"": 6.205289214794213}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,mf_agent_503,logical_z_lifetime,7.5694164158456205,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.9347636279300513, ""maximum"": 8.297682493874213, ""median"": 7.5694164158456205, ""minimum"": 6.607401174531322, ""q1"": 7.072815956469881, ""q3"": 8.007579584399933, ""worst_quartile"": [{""unit_id"": ""mf_agent_503-seed-444527"", ""value"": 6.607401174531322}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,teacher,logical_z_lifetime,8.135375361083465,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.331693854590446, ""maximum"": 8.284990580146701, ""median"": 8.135375361083465, ""minimum"": 7.287516157687234, ""q1"": 7.8822479357466175, ""q3"": 8.213941790337064, ""worst_quartile"": [{""unit_id"": ""teacher-seed-444527"", ""value"": 7.287516157687234}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,handcrafted_recurrence,logical_z_lifetime,6.268168263043697,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.004804850652706527, ""maximum"": 6.270571935607057, ""median"": 6.268168263043697, ""minimum"": 6.265377551648266, ""q1"": 6.265717457863335, ""q3"": 6.270522308516042, ""worst_quartile"": [{""unit_id"": ""handcrafted_recurrence-seed-444523"", ""value"": 6.265377551648266}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution,gain_retention/confirmation,distilled_student,logical_z_lifetime,8.136992868531632,"{""count"": 4, ""higher_is_better"": true, ""iqr"": 0.37819471878388633, ""maximum"": 8.27195277772784, ""median"": 8.136992868531632, ""minimum"": 7.08773462897015, ""q1"": 7.833608217844029, ""q3"": 8.211802936627915, ""worst_quartile"": [{""unit_id"": ""distilled_student-seed-444527"", ""value"": 7.08773462897015}], ""worst_quartile_count"": 1, ""worst_quartile_rule"": ""lower_is_worse""}"
distribution_contract,all_lanes,nmf_directional.splits.primary.agent_distribution,valid,1,"{""count"": 5, ""iqr"": 0.24201515535490703, ""median"": 0.25721901452195084, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,nmf_directional.splits.primary.agent_seed_distribution_descriptive_only,valid,1,"{""count"": 40, ""iqr"": 0.45582372121592485, ""median"": 0.16894317163910522, ""worst_quartile_count"": 10}"
distribution_contract,all_lanes,nmf_directional.splits.confirmation.agent_distribution,valid,1,"{""count"": 5, ""iqr"": 0.17568459162911498, ""median"": 0.3863844139742252, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,nmf_directional.splits.confirmation.agent_seed_distribution_descriptive_only,valid,1,"{""count"": 20, ""iqr"": 0.8184850376499306, ""median"": 0.5283391132126845, ""worst_quartile_count"": 5}"
distribution_contract,all_lanes,slow_loop_model_selection.neural_restart_validation_distribution,valid,1,"{""count"": 10, ""iqr"": 0.033673119075500524, ""median"": 0.49838587110448024, ""worst_quartile_count"": 3}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.causal_tcn,valid,1,"{""count"": 8, ""iqr"": 0.06263044252320038, ""median"": 0.5048848614678798, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.diagonal_kalman,valid,1,"{""count"": 8, ""iqr"": 0.0806360988125191, ""median"": 0.5353469219781202, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.exponential_recurrence,valid,1,"{""count"": 8, ""iqr"": 0.07763722579420695, ""median"": 0.5942936196786119, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.gaussian_hmm,valid,1,"{""count"": 8, ""iqr"": 0.07863050266868371, ""median"": 0.4535796498049771, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.run_length_fsm,valid,1,"{""count"": 8, ""iqr"": 0.07901179054142593, ""median"": 0.8261411611830631, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,slow_loop_model_selection.per_family_evaluation_distributions.small_gru,valid,1,"{""count"": 8, ""iqr"": 0.0794984397784716, ""median"": 0.5071809736946431, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,legacy_student_predecessor.candidate_validation_distribution,valid,1,"{""count"": 3, ""iqr"": 4.774622179615024e-10, ""median"": 1.3225648823628646e-06, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,fresh_teacher.candidate_validation_distribution,valid,1,"{""count"": 3, ""iqr"": 0.0011839571159926177, ""median"": 0.5867017738638844, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,fresh_teacher.splits.primary.all_restart_seed_distribution_descriptive_only,valid,1,"{""count"": 24, ""iqr"": 0.5435419515770441, ""median"": 6.880326268568506, ""worst_quartile_count"": 6}"
distribution_contract,all_lanes,fresh_teacher.splits.primary.restart_score_distribution,valid,1,"{""count"": 3, ""iqr"": 0.004940433439610148, ""median"": 0.5635444236210414, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,fresh_teacher.splits.confirmation.all_restart_seed_distribution_descriptive_only,valid,1,"{""count"": 12, ""iqr"": 0.46684841220218587, ""median"": 7.895781780494067, ""worst_quartile_count"": 3}"
distribution_contract,all_lanes,fresh_teacher.splits.confirmation.restart_score_distribution,valid,1,"{""count"": 3, ""iqr"": 0.0033101021878846337, ""median"": 0.5970348522178355, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,low_dimensional_student.all_nine_validation_distribution,valid,1,"{""count"": 9, ""iqr"": 3.495688666312803e-06, ""median"": 1.1981863025163392e-05, ""worst_quartile_count"": 3}"
distribution_contract,all_lanes,low_dimensional_student.best_per_dimension_evaluation_distribution,valid,1,"{""count"": 3, ""iqr"": 3.99380411555361e-06, ""median"": 1.1716057432819005e-05, ""worst_quartile_count"": 1}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.standard,valid,1,"{""count"": 8, ""iqr"": 0.12248134344544237, ""median"": 2.741098649230352, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.mf_agent_101,valid,1,"{""count"": 8, ""iqr"": 0.43621626444850925, ""median"": 7.061623511816563, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.mf_agent_211,valid,1,"{""count"": 8, ""iqr"": 0.34937631804577407, ""median"": 7.030417533081368, ""worst_quartile_count"": 2}"
distribution_contract,all_lanes,gain_retention.splits.primary.per_strategy_distributions.mf_agent_307,valid,1,"{""count"": 8, ""iqr"": 0.44508789574781815, ""median"": 6.204847447740174, ""worst_quartile_count"": 2}"
