row_type,item_id,lane_or_scenario,strategy,metric,value,status_or_scope,passed,source_task,source_artifact_sha256
fault_campaign,burst:unsafe_action_cycles,burst,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:unsafe_action_rate,burst,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:undefined_action_cycles,burst,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:undefined_action_rate,burst,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:ack_timeout_cycles,burst,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,burst:awaiting_readback_cycles,burst,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:cycles,leakage_reset,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:fallback_cycles,leakage_reset,,fallback_cycles,16,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:fallback_rate,leakage_reset,,fallback_rate,0.0001666944490748458,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:reset_request_cycles,leakage_reset,,reset_request_cycles,4,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:reset_request_rate,leakage_reset,,reset_request_rate,4.167361226871145e-05,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:unsafe_action_cycles,leakage_reset,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:unsafe_action_rate,leakage_reset,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:undefined_action_cycles,leakage_reset,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:undefined_action_rate,leakage_reset,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:ack_timeout_cycles,leakage_reset,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,leakage_reset:awaiting_readback_cycles,leakage_reset,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:cycles,host_timeout,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:fallback_cycles,host_timeout,,fallback_cycles,11232,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:fallback_rate,host_timeout,,fallback_rate,0.11701950325054175,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:reset_request_cycles,host_timeout,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:reset_request_rate,host_timeout,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:unsafe_action_cycles,host_timeout,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:unsafe_action_rate,host_timeout,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:undefined_action_cycles,host_timeout,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:undefined_action_rate,host_timeout,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:ack_timeout_cycles,host_timeout,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,host_timeout:awaiting_readback_cycles,host_timeout,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:cycles,communication_pause_ack_loss,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:fallback_cycles,communication_pause_ack_loss,,fallback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:fallback_rate,communication_pause_ack_loss,,fallback_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:reset_request_cycles,communication_pause_ack_loss,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:reset_request_rate,communication_pause_ack_loss,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:unsafe_action_cycles,communication_pause_ack_loss,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:unsafe_action_rate,communication_pause_ack_loss,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:undefined_action_cycles,communication_pause_ack_loss,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:undefined_action_rate,communication_pause_ack_loss,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:ack_timeout_cycles,communication_pause_ack_loss,,ack_timeout_cycles,1596,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,communication_pause_ack_loss:awaiting_readback_cycles,communication_pause_ack_loss,,awaiting_readback_cycles,1604,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:cycles,corrupt_transfer,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:fallback_cycles,corrupt_transfer,,fallback_cycles,32,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:fallback_rate,corrupt_transfer,,fallback_rate,0.0003333888981496916,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:reset_request_cycles,corrupt_transfer,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:reset_request_rate,corrupt_transfer,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:unsafe_action_cycles,corrupt_transfer,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:unsafe_action_rate,corrupt_transfer,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:undefined_action_cycles,corrupt_transfer,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:undefined_action_rate,corrupt_transfer,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:ack_timeout_cycles,corrupt_transfer,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,corrupt_transfer:awaiting_readback_cycles,corrupt_transfer,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:cycles,update_race,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:fallback_cycles,update_race,,fallback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:fallback_rate,update_race,,fallback_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:reset_request_cycles,update_race,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:reset_request_rate,update_race,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:unsafe_action_cycles,update_race,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:unsafe_action_rate,update_race,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:undefined_action_cycles,update_race,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:undefined_action_rate,update_race,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:ack_timeout_cycles,update_race,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,update_race:awaiting_readback_cycles,update_race,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:cycles,post_commit_guard_republish,,cycles,95984,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:fallback_cycles,post_commit_guard_republish,,fallback_cycles,12,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:fallback_rate,post_commit_guard_republish,,fallback_rate,0.00012502083680613436,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:reset_request_cycles,post_commit_guard_republish,,reset_request_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:reset_request_rate,post_commit_guard_republish,,reset_request_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:unsafe_action_cycles,post_commit_guard_republish,,unsafe_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:unsafe_action_rate,post_commit_guard_republish,,unsafe_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:undefined_action_cycles,post_commit_guard_republish,,undefined_action_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:undefined_action_rate,post_commit_guard_republish,,undefined_action_rate,0.0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:ack_timeout_cycles,post_commit_guard_republish,,ack_timeout_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
fault_campaign,post_commit_guard_republish:awaiting_readback_cycles,post_commit_guard_republish,,awaiting_readback_cycles,0,closed_loop_software_fault_recovery_not_rtl_board_or_device,,T4.3.3,b692bc6599652e97df1cd6aba26e80dc4cf028584735023e0026f2d9fcaa7b77
missing_evidence,controller_multilevel_leakage_occupancy_and_events,,,controller_multilevel_leakage_occupancy_and_events,,MISSING:T5.2/T5.3,False,T5.1.6,
missing_evidence,controller_parameter_bound_hit_or_saturation_rate,,,controller_parameter_bound_hit_or_saturation_rate,,MISSING:T5.4/T5.5,False,T5.1.6,
missing_evidence,matched_controller_classical_latency,,,matched_controller_classical_latency,,MISSING:T5.5,False,T5.1.6,
missing_evidence,target_board_core_transport_and_end_to_end_latency,,,target_board_core_transport_and_end_to_end_latency,,MISSING:T6,False,T5.1.6,
missing_evidence,physical_measurement_adc_awg_and_action_latency,,,physical_measurement_adc_awg_and_action_latency,,MISSING:T6/device integration,False,T5.1.6,
missing_evidence,device_calibrated_reset_fidelity_and_reset_storm_burden,,,device_calibrated_reset_fidelity_and_reset_storm_burden,,MISSING:T5.2/T6.4.3,False,T5.1.6,
missing_evidence,single_matched_finite_energy_closed_loop_joining_lifetime_and_fault_rates,,,single_matched_finite_energy_closed_loop_joining_lifetime_and_fault_rates,,MISSING:T5.2--T5.4,False,T5.1.6,
contract_gate,all_parent_artifacts_are_passed_and_current,,,all_parent_artifacts_are_passed_and_current,True,,True,T5.1.6,
contract_gate,ten_controller_rows_report_pg_pe_reset_slew_and_cost,,,ten_controller_rows_report_pg_pe_reset_slew_and_cost,True,,True,T5.1.6,
contract_gate,all_controller_pg_pe_pairs_are_normalized,,,all_controller_pg_pe_pairs_are_normalized,True,,True,T5.1.6,
contract_gate,multilevel_leakage_occupancy_remains_unavailable,,,multilevel_leakage_occupancy_remains_unavailable,True,,True,T5.1.6,
contract_gate,reset_burden_is_explicit_and_not_replaced_by_e_events,,,reset_burden_is_explicit_and_not_replaced_by_e_events,True,,True,T5.1.6,
contract_gate,parameter_slew_is_reported_but_saturation_rate_remains_unavailable,,,parameter_slew_is_reported_but_saturation_rate_remains_unavailable,True,,True,T5.1.6,
contract_gate,one_peak_lifetime_row_per_cutoff_retains_full_cost_and_nulls,,,one_peak_lifetime_row_per_cutoff_retains_full_cost_and_nulls,True,,True,T5.1.6,
contract_gate,controller_latency_and_device_feasibility_are_not_invented,,,controller_latency_and_device_feasibility_are_not_invented,True,,True,T5.1.6,
contract_gate,fault_campaign_covers_eight_scenarios_four_runs_and_767872_cycles,,,fault_campaign_covers_eight_scenarios_four_runs_and_767872_cycles,True,,True,T5.1.6,
contract_gate,fallback_and_reset_rates_use_full_scenario_denominators,,,fallback_and_reset_rates_use_full_scenario_denominators,True,,True,T5.1.6,
contract_gate,observed_unsafe_and_undefined_action_rates_are_zero,,,observed_unsafe_and_undefined_action_rates_are_zero,True,,True,T5.1.6,
contract_gate,deterministic_campaign_is_not_given_fake_population_ci,,,deterministic_campaign_is_not_given_fake_population_ci,True,,True,T5.1.6,
contract_gate,host_timeout_fallback_burden_is_retained,,,host_timeout_fallback_burden_is_retained,True,,True,T5.1.6,
contract_gate,leakage_reset_and_ack_uncertainty_burdens_are_retained,,,leakage_reset_and_ack_uncertainty_burdens_are_retained,True,,True,T5.1.6,
contract_gate,component_fallback_taxonomy_retains_all_4096_cycles,,,component_fallback_taxonomy_retains_all_4096_cycles,True,,True,T5.1.6,
contract_gate,student_safe_baseline_is_fail_closed_and_unmeasured,,,student_safe_baseline_is_fail_closed_and_unmeasured,True,,True,T5.1.6,
contract_gate,t5_1_4_fallback_branch_is_preserved,,,t5_1_4_fallback_branch_is_preserved,True,,True,T5.1.6,
contract_gate,seven_missing_feasibility_fields_are_explicit,,,seven_missing_feasibility_fields_are_explicit,True,,True,T5.1.6,
contract_gate,overall_deployment_readiness_remains_not_established,,,overall_deployment_readiness_remains_not_established,True,,True,T5.1.6,
contract_gate,semantic_validator_accepts_only_complete_fail_closed_report,,,semantic_validator_accepts_only_complete_fail_closed_report,True,,True,T5.1.6,
contract_gate,report_is_read_only_without_new_physical_or_fault_sampling,,,report_is_read_only_without_new_physical_or_fault_sampling,True,,True,T5.1.6,
