row_type,mechanism,record_id,metric,value,detail
cnn_sample,cnn_residual,139,benefit_off_minus_active_mse,1.680096168544108e-05,"{""active_predicted_delta_b"": [0.0023400366932080792, -0.0028336774596996], ""active_squared_error"": 3.94755535828816e-06, ""benefit_off_minus_active_mse"": 1.680096168544108e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.074851704372924e-05, ""sample_id"": 139, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.00458025187253952, -0.004529715981334448], ""window_id"": 121}"
cnn_sample,cnn_residual,140,benefit_off_minus_active_mse,2.2722794871811116e-05,"{""active_predicted_delta_b"": [0.002819282239668114, -0.0041121506593941055], ""active_squared_error"": 2.165948013149525e-06, ""benefit_off_minus_active_mse"": 2.2722794871811116e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.4888742884960642e-05, ""sample_id"": 140, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003769662929698825, -0.005963818170130253], ""window_id"": 356}"
cnn_sample,cnn_residual,141,benefit_off_minus_active_mse,1.4659245557241206e-05,"{""active_predicted_delta_b"": [0.0019236849628297924, -0.0024643329743846303], ""active_squared_error"": 5.132676007080191e-06, ""benefit_off_minus_active_mse"": 1.4659245557241206e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.9791921564321397e-05, ""sample_id"": 141, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004401130601763725, -0.004495986271649599], ""window_id"": 168}"
cnn_sample,cnn_residual,142,benefit_off_minus_active_mse,1.1887304042630374e-05,"{""active_predicted_delta_b"": [0.0017971494458033817, -0.0017250778172357808], ""active_squared_error"": 6.217538760557016e-06, ""benefit_off_minus_active_mse"": 1.1887304042630374e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.810484280318739e-05, ""sample_id"": 142, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.00433525862172246, -0.004173154477030039], ""window_id"": 312}"
cnn_sample,cnn_residual,143,benefit_off_minus_active_mse,1.7428314436605188e-05,"{""active_predicted_delta_b"": [0.0019135889470585513, -0.0030360830899683385], ""active_squared_error"": 4.691395374912693e-06, ""benefit_off_minus_active_mse"": 1.7428314436605188e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.211970981151788e-05, ""sample_id"": 143, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.003471805015578866, -0.0056732697412371635], ""window_id"": 321}"
cnn_sample,cnn_residual,144,benefit_off_minus_active_mse,-6.944542624810141e-07,"{""active_predicted_delta_b"": [0.002439561865809656, -0.004685878662738979], ""active_squared_error"": 3.874968833986518e-06, ""benefit_off_minus_active_mse"": -6.944542624810141e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.180514571505504e-06, ""sample_id"": 144, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0009400550625286996, -0.0023403686936944723], ""window_id"": 505}"
cnn_sample,cnn_residual,145,benefit_off_minus_active_mse,7.408348195295044e-06,"{""active_predicted_delta_b"": [0.0022129695592556717, -0.0032789579257922353], ""active_squared_error"": 6.143409691903567e-08, ""benefit_off_minus_active_mse"": 7.408348195295044e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 7.46978229221408e-06, ""sample_id"": 145, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0018769745947793126, -0.003378835739567876], ""window_id"": 141}"
cnn_sample,cnn_residual,146,benefit_off_minus_active_mse,-3.729598288548797e-06,"{""active_predicted_delta_b"": [0.0015586061171039914, -0.0016483089860417632], ""active_squared_error"": 3.869087514856257e-06, ""benefit_off_minus_active_mse"": -3.729598288548797e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.3948922630746045e-07, ""sample_id"": 146, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00045061734272167087, 0.00027554031112231314], ""window_id"": 283}"
cnn_sample,cnn_residual,147,benefit_off_minus_active_mse,1.401246192954707e-07,"{""active_predicted_delta_b"": [0.0017520732983070768, -0.003073918024016184], ""active_squared_error"": 1.4998818411719353e-06, ""benefit_off_minus_active_mse"": 1.401246192954707e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.640006460467406e-06, ""sample_id"": 147, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0009763871785253286, -0.00152534618973732], ""window_id"": 341}"
cnn_sample,cnn_residual,148,benefit_off_minus_active_mse,1.2488791816840763e-05,"{""active_predicted_delta_b"": [0.0020863130772743425, -0.002188507777332022], ""active_squared_error"": 3.7163189290314917e-06, ""benefit_off_minus_active_mse"": 1.2488791816840763e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.6205110745872255e-05, ""sample_id"": 148, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004442279692739248, -0.003560389392077923], ""window_id"": 155}"
cnn_sample,cnn_residual,149,benefit_off_minus_active_mse,1.0519406675785026e-05,"{""active_predicted_delta_b"": [0.0016167237809473906, -0.002113097301584513], ""active_squared_error"": 3.943578859488425e-06, ""benefit_off_minus_active_mse"": 1.0519406675785026e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4462985535273451e-05, ""sample_id"": 149, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004006979987025261, -0.003587489714846015], ""window_id"": 40}"
cnn_sample,cnn_residual,150,benefit_off_minus_active_mse,-3.68564483576571e-06,"{""active_predicted_delta_b"": [0.003391325137464494, -0.0051498044228486944], ""active_squared_error"": 6.785630665332953e-06, ""benefit_off_minus_active_mse"": -3.68564483576571e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.099985829567243e-06, ""sample_id"": 150, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001493453630246222, -0.0019923774525523186], ""window_id"": 476}"
cnn_sample,cnn_residual,151,benefit_off_minus_active_mse,-8.024418808519932e-07,"{""active_predicted_delta_b"": [0.0023077339272748877, -0.0027019015665821276], ""active_squared_error"": 2.0099204286605887e-06, ""benefit_off_minus_active_mse"": -8.024418808519932e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.2074785478085955e-06, ""sample_id"": 151, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010829431703314185, -0.0011145363096147776], ""window_id"": 351}"
cnn_sample,cnn_residual,152,benefit_off_minus_active_mse,2.192452387432401e-06,"{""active_predicted_delta_b"": [0.0016683923450955913, -0.0030507175699659864], ""active_squared_error"": 7.19490133107311e-07, ""benefit_off_minus_active_mse"": 2.192452387432401e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.9119425205397117e-06, ""sample_id"": 152, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0007334796828217804, -0.002299106912687421], ""window_id"": 370}"
cnn_sample,cnn_residual,153,benefit_off_minus_active_mse,-3.696001085936098e-07,"{""active_predicted_delta_b"": [0.002775532950536518, -0.0023043322589208107], ""active_squared_error"": 1.8762563482771574e-06, ""benefit_off_minus_active_mse"": -3.696001085936098e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.5066562396835476e-06, ""sample_id"": 153, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015293224714696407, -0.000821270514279604], ""window_id"": 319}"
cnn_sample,cnn_residual,154,benefit_off_minus_active_mse,1.283911030994589e-05,"{""active_predicted_delta_b"": [0.0019367280328820848, -0.002389277846182422], ""active_squared_error"": 3.712062706859593e-06, ""benefit_off_minus_active_mse"": 1.283911030994589e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.6551173016805484e-05, ""sample_id"": 154, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.0041308896616101265, -0.00400475924834609], ""window_id"": 512}"
cnn_sample,cnn_residual,155,benefit_off_minus_active_mse,1.4990450990383929e-05,"{""active_predicted_delta_b"": [0.002294475156759662, -0.002071575223589814], ""active_squared_error"": 5.486893576587246e-06, ""benefit_off_minus_active_mse"": 1.4990450990383929e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.0477344566971175e-05, ""sample_id"": 155, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.0049105375073850155, -0.004103816580027342], ""window_id"": 266}"
cnn_sample,cnn_residual,156,benefit_off_minus_active_mse,1.7186067892642937e-06,"{""active_predicted_delta_b"": [0.001559250155625519, -0.0015067829446721217], ""active_squared_error"": 1.21858421943312e-07, ""benefit_off_minus_active_mse"": 1.7186067892642937e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8404652112076058e-06, ""sample_id"": 156, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001072747865691781, -0.0015906421467661858], ""window_id"": 56}"
cnn_sample,cnn_residual,157,benefit_off_minus_active_mse,-3.7920492815035334e-06,"{""active_predicted_delta_b"": [0.001866673417648317, -0.0010544838914908984], ""active_squared_error"": 4.4487117100846e-06, ""benefit_off_minus_active_mse"": -3.7920492815035334e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.566624285810664e-07, ""sample_id"": 157, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00015916881966404617, 0.0011348965344950557], ""window_id"": 163}"
cnn_sample,cnn_residual,158,benefit_off_minus_active_mse,-2.40553198992352e-06,"{""active_predicted_delta_b"": [0.002629610751105742, -0.002737131816871894], ""active_squared_error"": 3.2379942879981414e-06, ""benefit_off_minus_active_mse"": -2.40553198992352e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 8.324622980746214e-07, ""sample_id"": 158, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010625488357618451, -0.0007320618606172502], ""window_id"": 320}"
cnn_sample,cnn_residual,159,benefit_off_minus_active_mse,5.2669382540719745e-06,"{""active_predicted_delta_b"": [0.002005095791105474, -0.002283220530849045], ""active_squared_error"": 5.2510866984987956e-08, ""benefit_off_minus_active_mse"": 5.2669382540719745e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.319449121056962e-06, ""sample_id"": 159, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0019634065683931112, -0.0026045984122902155], ""window_id"": 156}"
cnn_sample,cnn_residual,160,benefit_off_minus_active_mse,1.891433158595336e-05,"{""active_predicted_delta_b"": [0.0021429344504418457, -0.0031011901274949224], ""active_squared_error"": 5.564091690897582e-06, ""benefit_off_minus_active_mse"": 1.891433158595336e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.447842327685094e-05, ""sample_id"": 160, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004866714123636484, -0.005027120467275381], ""window_id"": 322}"
cnn_sample,cnn_residual,161,benefit_off_minus_active_mse,1.919649070257113e-06,"{""active_predicted_delta_b"": [0.0013918359700012674, -0.0006403740967702318], ""active_squared_error"": 3.995127885260002e-07, ""benefit_off_minus_active_mse"": 1.919649070257113e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.3191618587831134e-06, ""sample_id"": 161, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015208607073873281, -0.0015248955460265279], ""window_id"": 14}"
cnn_sample,cnn_residual,162,benefit_off_minus_active_mse,-1.7792086605305818e-06,"{""active_predicted_delta_b"": [0.0012962724360036035, -0.0015927025223174069], ""active_squared_error"": 1.879792225360343e-06, ""benefit_off_minus_active_mse"": -1.7792086605305818e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.0058356482976113e-07, ""sample_id"": 162, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00022364646429196, -0.00038877935730852187], ""window_id"": 228}"
cnn_sample,cnn_residual,163,benefit_off_minus_active_mse,2.741733638813231e-06,"{""active_predicted_delta_b"": [0.002056142745924958, -0.002084831817762969], ""active_squared_error"": 1.773856005002031e-07, ""benefit_off_minus_active_mse"": 2.741733638813231e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.919119239313434e-06, ""sample_id"": 163, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0014889651210978627, -0.001902950694784522], ""window_id"": 26}"
cnn_sample,cnn_residual,164,benefit_off_minus_active_mse,1.527928385517907e-05,"{""active_predicted_delta_b"": [0.0018577858847285621, -0.0027726799871224425], ""active_squared_error"": 4.658245137070709e-06, ""benefit_off_minus_active_mse"": 1.527928385517907e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.993752899224978e-05, ""sample_id"": 164, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004244331736117601, -0.004675543401390314], ""window_id"": 320}"
cnn_sample,cnn_residual,165,benefit_off_minus_active_mse,-3.4981146852823104e-06,"{""active_predicted_delta_b"": [0.0024245594160783386, -0.0015314948105246235], ""active_squared_error"": 3.7568421585275876e-06, ""benefit_off_minus_active_mse"": -3.4981146852823104e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.587274732452772e-07, ""sample_id"": 165, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.000547734263818711, 0.000466306897578761], ""window_id"": 147}"
cnn_sample,cnn_residual,166,benefit_off_minus_active_mse,4.405322497422418e-06,"{""active_predicted_delta_b"": [0.0018515111683724836, -0.002049115162958623], ""active_squared_error"": 5.085741468698225e-08, ""benefit_off_minus_active_mse"": 4.405322497422418e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.4561799121094e-06, ""sample_id"": 166, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0018199322512373328, -0.0023664755281060934], ""window_id"": 483}"
cnn_sample,cnn_residual,167,benefit_off_minus_active_mse,-3.316165449811559e-06,"{""active_predicted_delta_b"": [0.0018614695283089445, -0.0016391984606163178], ""active_squared_error"": 3.331363451320401e-06, ""benefit_off_minus_active_mse"": -3.316165449811559e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.5198001508841952e-08, ""sample_id"": 167, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [2.31578633247409e-05, 0.00017279964231420308], ""window_id"": 119}"
cnn_sample,cnn_residual,168,benefit_off_minus_active_mse,1.058810118787881e-05,"{""active_predicted_delta_b"": [0.0016507792887946217, -0.0016396869446764885], ""active_squared_error"": 5.793836077197739e-06, ""benefit_off_minus_active_mse"": 1.058810118787881e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.638193726507655e-05, ""sample_id"": 168, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.00429192278534174, -0.0037872514221817255], ""window_id"": 107}"
cnn_sample,cnn_residual,169,benefit_off_minus_active_mse,-3.1959485428691124e-06,"{""active_predicted_delta_b"": [0.0016919339044857704, -0.0016262981050481642], ""active_squared_error"": 3.2272915406639783e-06, ""benefit_off_minus_active_mse"": -3.1959485428691124e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 3.134299779486594e-08, ""sample_id"": 169, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00025009733508341014, 1.171830081148073e-05], ""window_id"": 275}"
cnn_sample,cnn_residual,170,benefit_off_minus_active_mse,9.614170169688758e-07,"{""active_predicted_delta_b"": [0.002278237417680779, -0.003720892100788329], ""active_squared_error"": 1.9250925302365105e-06, ""benefit_off_minus_active_mse"": 9.614170169688758e-07, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.8865095472053862e-06, ""sample_id"": 170, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0011989607010036707, -0.0020821893122047186], ""window_id"": 283}"
cnn_sample,cnn_residual,171,benefit_off_minus_active_mse,-3.3170994351183506e-06,"{""active_predicted_delta_b"": [0.002685064268100162, -0.0020876446596158], ""active_squared_error"": 3.892686946738774e-06, ""benefit_off_minus_active_mse"": -3.3170994351183506e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.75587511620424e-07, ""sample_id"": 171, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0010578911751508713, 0.00017900079546961933], ""window_id"": 296}"
cnn_sample,cnn_residual,172,benefit_off_minus_active_mse,1.1526565837153034e-06,"{""active_predicted_delta_b"": [0.0020700441010826297, -0.002417084428193094], ""active_squared_error"": 7.642573361929071e-07, ""benefit_off_minus_active_mse"": 1.1526565837153034e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.9169139199082103e-06, ""sample_id"": 172, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0011683412594720721, -0.00157124362885952], ""window_id"": 303}"
cnn_sample,cnn_residual,173,benefit_off_minus_active_mse,-5.444503105014938e-06,"{""active_predicted_delta_b"": [0.0021714999604219515, -0.001948158719612248], ""active_squared_error"": 5.5687053491144566e-06, ""benefit_off_minus_active_mse"": -5.444503105014938e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.2420224409951885e-07, ""sample_id"": 173, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00011188123608008027, 0.0004856820742134005], ""window_id"": 15}"
cnn_sample,cnn_residual,174,benefit_off_minus_active_mse,1.59885922308205e-05,"{""active_predicted_delta_b"": [0.0015304749535090343, -0.003089476329726476], ""active_squared_error"": 4.287612246148014e-06, ""benefit_off_minus_active_mse"": 1.59885922308205e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.0276204476968513e-05, ""sample_id"": 174, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0030880263075232506, -0.005569246131926775], ""window_id"": 324}"
cnn_sample,cnn_residual,175,benefit_off_minus_active_mse,1.2629098099865578e-05,"{""active_predicted_delta_b"": [0.0021097348987267513, -0.0016811619510989455], ""active_squared_error"": 5.553685752243697e-06, ""benefit_off_minus_active_mse"": 1.2629098099865578e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.8182783852109275e-05, ""sample_id"": 175, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004702952224761248, -0.0037746268790215254], ""window_id"": 476}"
cnn_sample,cnn_residual,176,benefit_off_minus_active_mse,3.7283283276461382e-06,"{""active_predicted_delta_b"": [0.002744951993188042, -0.00248707211797226], ""active_squared_error"": 3.6519782531774775e-07, ""benefit_off_minus_active_mse"": 3.7283283276461382e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.093526152963886e-06, ""sample_id"": 176, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002202037489041686, -0.001827042200602591], ""window_id"": 499}"
cnn_sample,cnn_residual,177,benefit_off_minus_active_mse,3.203005297559154e-06,"{""active_predicted_delta_b"": [0.0026329370556190303, -0.0032536941238754244], ""active_squared_error"": 8.827615221546983e-07, ""benefit_off_minus_active_mse"": 3.203005297559154e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.085766819713852e-06, ""sample_id"": 177, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0018418064573779702, -0.0021861570421606302], ""window_id"": 87}"
cnn_sample,cnn_residual,178,benefit_off_minus_active_mse,9.950011560602492e-08,"{""active_predicted_delta_b"": [0.0022106543010290947, -0.0021811841835163593], ""active_squared_error"": 1.1773228256984736e-06, ""benefit_off_minus_active_mse"": 9.950011560602492e-08, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.2768229413044985e-06, ""sample_id"": 178, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001272037741728127, -0.0009672465384937823], ""window_id"": 241}"
cnn_sample,cnn_residual,179,benefit_off_minus_active_mse,1.9696099549935118e-05,"{""active_predicted_delta_b"": [0.0029122029288700174, -0.0035274360521923964], ""active_squared_error"": 2.0952322726973597e-06, ""benefit_off_minus_active_mse"": 1.9696099549935118e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.1791331822632477e-05, ""sample_id"": 179, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.0039357757195830345, -0.005300220102071762], ""window_id"": 510}"
cnn_sample,cnn_residual,180,benefit_off_minus_active_mse,1.1570911845569668e-06,"{""active_predicted_delta_b"": [0.002315716638262581, -0.0022981894521482546], ""active_squared_error"": 8.230238025513739e-07, ""benefit_off_minus_active_mse"": 1.1570911845569668e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.9801149871083408e-06, ""sample_id"": 180, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001319653238169849, -0.0014895453350618482], ""window_id"": 161}"
cnn_sample,cnn_residual,181,benefit_off_minus_active_mse,1.7602183277722634e-05,"{""active_predicted_delta_b"": [0.0024175148822930793, -0.0029112321479034323], ""active_squared_error"": 3.996684910827447e-06, ""benefit_off_minus_active_mse"": 1.7602183277722634e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.1598868188550083e-05, ""sample_id"": 181, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004653729032725096, -0.004641178995370865], ""window_id"": 97}"
cnn_sample,cnn_residual,182,benefit_off_minus_active_mse,-4.151781642436302e-06,"{""active_predicted_delta_b"": [0.001984455752975803, -0.002219850661625419], ""active_squared_error"": 4.242401261745635e-06, ""benefit_off_minus_active_mse"": -4.151781642436302e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 9.061961930933277e-08, ""sample_id"": 182, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00024656124878674746, -0.0003470544470474124], ""window_id"": 46}"
cnn_sample,cnn_residual,183,benefit_off_minus_active_mse,1.5208929662196427e-06,"{""active_predicted_delta_b"": [0.002399772890831981, -0.0020752640658468478], ""active_squared_error"": 6.175889270274845e-07, ""benefit_off_minus_active_mse"": 1.5208929662196427e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.138481893247127e-06, ""sample_id"": 183, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.001627437537536025, -0.0012760920217260718], ""window_id"": 160}"
cnn_sample,cnn_residual,184,benefit_off_minus_active_mse,-4.0730472780069385e-06,"{""active_predicted_delta_b"": [0.0019961288108841435, -0.00299322706386664], ""active_squared_error"": 4.507199444857593e-06, ""benefit_off_minus_active_mse"": -4.0730472780069385e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 4.341521668506548e-07, ""sample_id"": 184, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00017160564311780035, -0.0009158907341770828], ""window_id"": 62}"
cnn_sample,cnn_residual,185,benefit_off_minus_active_mse,5.893028596746046e-06,"{""active_predicted_delta_b"": [0.0020715439770730717, -0.0022096583537713596], ""active_squared_error"": 1.4761533533374711e-07, ""benefit_off_minus_active_mse"": 5.893028596746046e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.040643932079794e-06, ""sample_id"": 185, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.002125298837199807, -0.0027503441087901592], ""window_id"": 419}"
cnn_sample,cnn_residual,186,benefit_off_minus_active_mse,-4.28487349558341e-06,"{""active_predicted_delta_b"": [0.0016332773317817397, -0.001883510726667628], ""active_squared_error"": 4.430876882469866e-06, ""benefit_off_minus_active_mse"": -4.28487349558341e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4600338688645572e-07, ""sample_id"": 186, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [-0.00050784379709512, 0.0001846657833084464], ""window_id"": 271}"
cnn_sample,cnn_residual,187,benefit_off_minus_active_mse,-2.9531814815430074e-06,"{""active_predicted_delta_b"": [0.002077593055858388, -0.0010078511393369685], ""active_squared_error"": 3.5553371117547285e-06, ""benefit_off_minus_active_mse"": -2.9531814815430074e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 6.021556302117211e-07, ""sample_id"": 187, ""scenario_id"": ""step_sigma_theta"", ""target_delta_b"": [0.00036402727710083127, 0.0010352755198255181], ""window_id"": 260}"
cnn_sample,cnn_residual,188,benefit_off_minus_active_mse,1.006320220319265e-06,"{""active_predicted_delta_b"": [0.0023176806346559987, -0.00207862804990888], ""active_squared_error"": 7.744317982539756e-07, ""benefit_off_minus_active_mse"": 1.006320220319265e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.7807520185732407e-06, ""sample_id"": 188, ""scenario_id"": ""linear_ramp"", ""target_delta_b"": [0.0015104321064427495, -0.001131414552219212], ""window_id"": 242}"
cnn_sample,cnn_residual,189,benefit_off_minus_active_mse,1.208600139636463e-05,"{""active_predicted_delta_b"": [0.0024817982636969296, -0.002117097485808259], ""active_squared_error"": 2.3716912952227023e-06, ""benefit_off_minus_active_mse"": 1.208600139636463e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.4457692691587331e-05, ""sample_id"": 189, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.00449124351143837, -0.0029570453334599733], ""window_id"": 267}"
cnn_sample,cnn_residual,190,benefit_off_minus_active_mse,4.888871331267591e-06,"{""active_predicted_delta_b"": [0.0017454510930943559, -0.001397939600082398], ""active_squared_error"": 8.154641004346108e-07, ""benefit_off_minus_active_mse"": 4.888871331267591e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 5.704335431702201e-06, ""sample_id"": 190, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.00214143143966794, -0.002612076234072447], ""window_id"": 211}"
cnn_sample,cnn_residual,191,benefit_off_minus_active_mse,1.1563393860932908e-05,"{""active_predicted_delta_b"": [0.0018730362006518283, -0.0022677474200611604], ""active_squared_error"": 3.717638972126217e-06, ""benefit_off_minus_active_mse"": 1.1563393860932908e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 1.5281032833059125e-05, ""sample_id"": 191, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.004345735069364309, -0.00341711170040071], ""window_id"": 285}"
cnn_sample,cnn_residual,192,benefit_off_minus_active_mse,9.10571309132733e-06,"{""active_predicted_delta_b"": [0.0026493101312946928, -0.0026698361707159024], ""active_squared_error"": 1.7383914275044963e-07, ""benefit_off_minus_active_mse"": 9.10571309132733e-06, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 9.279552234077779e-06, ""sample_id"": 192, ""scenario_id"": ""periodic_drift"", ""target_delta_b"": [0.0028623277321457863, -0.0032196559477597475], ""window_id"": 200}"
cnn_sample,cnn_residual,193,benefit_off_minus_active_mse,1.760447732275803e-05,"{""active_predicted_delta_b"": [0.0028174402956117244, -0.002518285326281949], ""active_squared_error"": 3.895593905315793e-06, ""benefit_off_minus_active_mse"": 1.760447732275803e-05, ""off_predicted_delta_b"": [0.0, 0.0], ""off_squared_error"": 2.150007122807382e-05, ""sample_id"": 193, ""scenario_id"": ""static_bias_theta"", ""target_delta_b"": [0.005115302745252848, -0.004102903883904219], ""window_id"": 292}"
