row_type,item_id,lane_id,strategy,metric,value,unit_or_scope,passed,source_task,source_artifact_sha256
controller_metric,matched_controller_cutoff12_100us:standard:active_gate_applications,matched_controller_cutoff12_100us,standard,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:observed_e_events,matched_controller_cutoff12_100us,standard,observed_e_events,6.6484375,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:multilevel_leakage_events,matched_controller_cutoff12_100us,standard,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:stored_scalars,matched_controller_cutoff12_100us,standard,stored_scalars,15,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:persistent_state_scalars,matched_controller_cutoff12_100us,standard,persistent_state_scalars,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:analytic_macs_per_half_cycle,matched_controller_cutoff12_100us,standard,analytic_macs_per_half_cycle,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:standard:classical_latency_us,matched_controller_cutoff12_100us,standard,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:simulated_physical_time_us,matched_controller_cutoff12_100us,exact_budget_mf,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:fidelity_effective_lifetime_cycles,matched_controller_cutoff12_100us,exact_budget_mf,fidelity_effective_lifetime_cycles,8.622786973658746,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:fidelity_effective_lifetime_us,matched_controller_cutoff12_100us,exact_budget_mf,fidelity_effective_lifetime_us,86.22786973658746,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:logical_z_effective_lifetime_cycles,matched_controller_cutoff12_100us,exact_budget_mf,logical_z_effective_lifetime_cycles,6.795550030569048,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:logical_z_effective_lifetime_us,matched_controller_cutoff12_100us,exact_budget_mf,logical_z_effective_lifetime_us,67.95550030569048,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:measurement_events,matched_controller_cutoff12_100us,exact_budget_mf,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:reset_events,matched_controller_cutoff12_100us,exact_budget_mf,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:active_gate_applications,matched_controller_cutoff12_100us,exact_budget_mf,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:observed_e_events,matched_controller_cutoff12_100us,exact_budget_mf,observed_e_events,3.5441406250000007,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:multilevel_leakage_events,matched_controller_cutoff12_100us,exact_budget_mf,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:stored_scalars,matched_controller_cutoff12_100us,exact_budget_mf,stored_scalars,72853,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:persistent_state_scalars,matched_controller_cutoff12_100us,exact_budget_mf,persistent_state_scalars,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:analytic_macs_per_half_cycle,matched_controller_cutoff12_100us,exact_budget_mf,analytic_macs_per_half_cycle,72266,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:exact_budget_mf:classical_latency_us,matched_controller_cutoff12_100us,exact_budget_mf,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:simulated_physical_time_us,matched_controller_cutoff12_100us,fresh_gru_teacher,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:fidelity_effective_lifetime_cycles,matched_controller_cutoff12_100us,fresh_gru_teacher,fidelity_effective_lifetime_cycles,8.439924800409324,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:fidelity_effective_lifetime_us,matched_controller_cutoff12_100us,fresh_gru_teacher,fidelity_effective_lifetime_us,84.39924800409324,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:logical_z_effective_lifetime_cycles,matched_controller_cutoff12_100us,fresh_gru_teacher,logical_z_effective_lifetime_cycles,6.756955922094044,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:logical_z_effective_lifetime_us,matched_controller_cutoff12_100us,fresh_gru_teacher,logical_z_effective_lifetime_us,67.56955922094045,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:measurement_events,matched_controller_cutoff12_100us,fresh_gru_teacher,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:reset_events,matched_controller_cutoff12_100us,fresh_gru_teacher,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:active_gate_applications,matched_controller_cutoff12_100us,fresh_gru_teacher,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:observed_e_events,matched_controller_cutoff12_100us,fresh_gru_teacher,observed_e_events,2.720703124999999,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:multilevel_leakage_events,matched_controller_cutoff12_100us,fresh_gru_teacher,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:stored_scalars,matched_controller_cutoff12_100us,fresh_gru_teacher,stored_scalars,72853,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:persistent_state_scalars,matched_controller_cutoff12_100us,fresh_gru_teacher,persistent_state_scalars,10,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:analytic_macs_per_half_cycle,matched_controller_cutoff12_100us,fresh_gru_teacher,analytic_macs_per_half_cycle,72266,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:fresh_gru_teacher:classical_latency_us,matched_controller_cutoff12_100us,fresh_gru_teacher,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:simulated_physical_time_us,matched_controller_cutoff12_100us,handcrafted_recurrence,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:fidelity_effective_lifetime_cycles,matched_controller_cutoff12_100us,handcrafted_recurrence,fidelity_effective_lifetime_cycles,6.642440750473046,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:fidelity_effective_lifetime_us,matched_controller_cutoff12_100us,handcrafted_recurrence,fidelity_effective_lifetime_us,66.42440750473045,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:logical_z_effective_lifetime_cycles,matched_controller_cutoff12_100us,handcrafted_recurrence,logical_z_effective_lifetime_cycles,6.432882873858437,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:logical_z_effective_lifetime_us,matched_controller_cutoff12_100us,handcrafted_recurrence,logical_z_effective_lifetime_us,64.32882873858438,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:measurement_events,matched_controller_cutoff12_100us,handcrafted_recurrence,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:reset_events,matched_controller_cutoff12_100us,handcrafted_recurrence,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:active_gate_applications,matched_controller_cutoff12_100us,handcrafted_recurrence,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:observed_e_events,matched_controller_cutoff12_100us,handcrafted_recurrence,observed_e_events,0.41796874999999956,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:multilevel_leakage_events,matched_controller_cutoff12_100us,handcrafted_recurrence,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:stored_scalars,matched_controller_cutoff12_100us,handcrafted_recurrence,stored_scalars,105,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:persistent_state_scalars,matched_controller_cutoff12_100us,handcrafted_recurrence,persistent_state_scalars,15,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:analytic_macs_per_half_cycle,matched_controller_cutoff12_100us,handcrafted_recurrence,analytic_macs_per_half_cycle,45,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:handcrafted_recurrence:classical_latency_us,matched_controller_cutoff12_100us,handcrafted_recurrence,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:simulated_physical_time_us,matched_controller_cutoff12_100us,distilled_student,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:fidelity_effective_lifetime_cycles,matched_controller_cutoff12_100us,distilled_student,fidelity_effective_lifetime_cycles,8.427107111120375,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:fidelity_effective_lifetime_us,matched_controller_cutoff12_100us,distilled_student,fidelity_effective_lifetime_us,84.27107111120375,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:logical_z_effective_lifetime_cycles,matched_controller_cutoff12_100us,distilled_student,logical_z_effective_lifetime_cycles,6.743237217994549,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:logical_z_effective_lifetime_us,matched_controller_cutoff12_100us,distilled_student,logical_z_effective_lifetime_us,67.43237217994549,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:measurement_events,matched_controller_cutoff12_100us,distilled_student,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:reset_events,matched_controller_cutoff12_100us,distilled_student,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:active_gate_applications,matched_controller_cutoff12_100us,distilled_student,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:observed_e_events,matched_controller_cutoff12_100us,distilled_student,observed_e_events,2.71484375,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:multilevel_leakage_events,matched_controller_cutoff12_100us,distilled_student,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:stored_scalars,matched_controller_cutoff12_100us,distilled_student,stored_scalars,95,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:persistent_state_scalars,matched_controller_cutoff12_100us,distilled_student,persistent_state_scalars,4,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:analytic_macs_per_half_cycle,matched_controller_cutoff12_100us,distilled_student,analytic_macs_per_half_cycle,87,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff12_100us:distilled_student:classical_latency_us,matched_controller_cutoff12_100us,distilled_student,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:simulated_physical_time_us,matched_controller_cutoff16_100us,standard,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:fidelity_effective_lifetime_cycles,matched_controller_cutoff16_100us,standard,fidelity_effective_lifetime_cycles,5.993624544419367,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:fidelity_effective_lifetime_us,matched_controller_cutoff16_100us,standard,fidelity_effective_lifetime_us,59.93624544419367,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:logical_z_effective_lifetime_cycles,matched_controller_cutoff16_100us,standard,logical_z_effective_lifetime_cycles,5.135106948530427,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:logical_z_effective_lifetime_us,matched_controller_cutoff16_100us,standard,logical_z_effective_lifetime_us,51.35106948530427,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:measurement_events,matched_controller_cutoff16_100us,standard,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:reset_events,matched_controller_cutoff16_100us,standard,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:active_gate_applications,matched_controller_cutoff16_100us,standard,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:observed_e_events,matched_controller_cutoff16_100us,standard,observed_e_events,4.515624999999998,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:multilevel_leakage_events,matched_controller_cutoff16_100us,standard,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:stored_scalars,matched_controller_cutoff16_100us,standard,stored_scalars,15,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:persistent_state_scalars,matched_controller_cutoff16_100us,standard,persistent_state_scalars,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,standard,analytic_macs_per_half_cycle,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:standard:classical_latency_us,matched_controller_cutoff16_100us,standard,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:simulated_physical_time_us,matched_controller_cutoff16_100us,exact_budget_mf,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:fidelity_effective_lifetime_cycles,matched_controller_cutoff16_100us,exact_budget_mf,fidelity_effective_lifetime_cycles,9.155711868296532,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:fidelity_effective_lifetime_us,matched_controller_cutoff16_100us,exact_budget_mf,fidelity_effective_lifetime_us,91.55711868296532,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:logical_z_effective_lifetime_cycles,matched_controller_cutoff16_100us,exact_budget_mf,logical_z_effective_lifetime_cycles,7.507638237580411,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:logical_z_effective_lifetime_us,matched_controller_cutoff16_100us,exact_budget_mf,logical_z_effective_lifetime_us,75.07638237580412,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:measurement_events,matched_controller_cutoff16_100us,exact_budget_mf,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:reset_events,matched_controller_cutoff16_100us,exact_budget_mf,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:active_gate_applications,matched_controller_cutoff16_100us,exact_budget_mf,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:observed_e_events,matched_controller_cutoff16_100us,exact_budget_mf,observed_e_events,3.4953124999999963,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:multilevel_leakage_events,matched_controller_cutoff16_100us,exact_budget_mf,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:stored_scalars,matched_controller_cutoff16_100us,exact_budget_mf,stored_scalars,72853,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:persistent_state_scalars,matched_controller_cutoff16_100us,exact_budget_mf,persistent_state_scalars,0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,exact_budget_mf,analytic_macs_per_half_cycle,72266,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:exact_budget_mf:classical_latency_us,matched_controller_cutoff16_100us,exact_budget_mf,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:simulated_physical_time_us,matched_controller_cutoff16_100us,fresh_gru_teacher,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:fidelity_effective_lifetime_cycles,matched_controller_cutoff16_100us,fresh_gru_teacher,fidelity_effective_lifetime_cycles,9.525395856126828,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:fidelity_effective_lifetime_us,matched_controller_cutoff16_100us,fresh_gru_teacher,fidelity_effective_lifetime_us,95.25395856126828,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:logical_z_effective_lifetime_cycles,matched_controller_cutoff16_100us,fresh_gru_teacher,logical_z_effective_lifetime_cycles,7.960814365000216,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:logical_z_effective_lifetime_us,matched_controller_cutoff16_100us,fresh_gru_teacher,logical_z_effective_lifetime_us,79.60814365000216,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:measurement_events,matched_controller_cutoff16_100us,fresh_gru_teacher,measurement_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:reset_events,matched_controller_cutoff16_100us,fresh_gru_teacher,reset_events,20,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:active_gate_applications,matched_controller_cutoff16_100us,fresh_gru_teacher,active_gate_applications,180,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:observed_e_events,matched_controller_cutoff16_100us,fresh_gru_teacher,observed_e_events,2.4843749999999987,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:multilevel_leakage_events,matched_controller_cutoff16_100us,fresh_gru_teacher,multilevel_leakage_events,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:stored_scalars,matched_controller_cutoff16_100us,fresh_gru_teacher,stored_scalars,72853,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:persistent_state_scalars,matched_controller_cutoff16_100us,fresh_gru_teacher,persistent_state_scalars,10,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:analytic_macs_per_half_cycle,matched_controller_cutoff16_100us,fresh_gru_teacher,analytic_macs_per_half_cycle,72266,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:fresh_gru_teacher:classical_latency_us,matched_controller_cutoff16_100us,fresh_gru_teacher,classical_latency_us,,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:handcrafted_recurrence:simulated_physical_time_us,matched_controller_cutoff16_100us,handcrafted_recurrence,simulated_physical_time_us,100.0,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
controller_metric,matched_controller_cutoff16_100us:handcrafted_recurrence:fidelity_effective_lifetime_cycles,matched_controller_cutoff16_100us,handcrafted_recurrence,fidelity_effective_lifetime_cycles,6.380656019654458,,,T4.4.4,5cd1478de22ecd998aaf678bc6f14873134e57bc8ae2fc4408df215544b86dfc
